iso_i,code,year,ppi_i
IND,15t16,2011,.
IND,17t18,1995,100
IND,17t18,1996,99.56533808
IND,17t18,1997,99.40860731
IND,17t18,1998,102.9130233
IND,17t18,1999,104.0705688
IND,17t18,2000,107.542189
IND,17t18,2001,106.1850403
IND,17t18,2002,107.7573164
IND,17t18,2003,116.6786351
IND,17t18,2004,120.7053
IND,17t18,2005,116.4840706
IND,17t18,2006,118.2139976
IND,17t18,2007,117.6720534
IND,17t18,2008,124.0728534
IND,17t18,2009,128.3292532
IND,17t18,2010,.
IND,17t18,2011,.
IND,19,1995,100
IND,19,1996,101.6663158
IND,19,1997,108.0929867
IND,19,1998,111.7295909
IND,19,1999,129.7004461
IND,19,2000,125.5223576
IND,19,2001,118.2952085
IND,19,2002,109.1395169
IND,19,2003,123.2372744
IND,19,2004,130.5864934
IND,19,2005,139.9093093
IND,19,2006,133.7842178
IND,19,2007,139.3034187
IND,19,2008,140.8117946
IND,19,2009,147.7533832
IND,19,2010,.
IND,19,2011,.
IND,20,1995,100
IND,20,1996,102.6871558
IND,20,1997,128.6789355
IND,20,1998,167.2840713
IND,20,1999,163.0801141
IND,20,2000,151.4159323
IND,20,2001,146.6903173
IND,20,2002,150.6286733
IND,20,2003,150.889987
IND,20,2004,150.9745283
IND,20,2005,163.6779192
IND,20,2006,173.50804
IND,20,2007,181.584798
IND,20,2008,196.733193
IND,20,2009,215.6194592
IND,20,2010,.
IND,20,2011,.
IND,21t22,1995,100
IND,21t22,1996,99.83705107
IND,21t22,1997,96.56178571
IND,21t22,1998,99.68844559
IND,21t22,1999,113.7843337
IND,21t22,2000,126.0590585
IND,21t22,2001,131.6938857
IND,21t22,2002,132.603109
IND,21t22,2003,132.0804837
IND,21t22,2004,133.0598371
IND,21t22,2005,136.0311947
IND,21t22,2006,145.3262304
IND,21t22,2007,147.9987576
IND,21t22,2008,154.4689346
IND,21t22,2009,157.8691106
IND,21t22,2010,.
IND,21t22,2011,.
IND,23,1995,100
IND,23,1996,107.5070518
IND,23,1997,114.2163534
IND,23,1998,115.6076475
IND,23,1999,122.6695911
IND,23,2000,163.2825292
IND,23,2001,171.4782262
IND,23,2002,182.0642513
IND,23,2003,194.4898307
IND,23,2004,219.607103
IND,23,2005,247.3427949
IND,23,2006,266.3883835
IND,23,2007,270.8548317
IND,23,2008,298.8041621
IND,23,2009,289.8931458
IND,23,2010,.
IND,23,2011,.
IND,24,1995,100
IND,24,1996,103.3931296
IND,24,1997,108.1301292
IND,24,1998,114.9879984
IND,24,1999,122.3990589
IND,24,2000,129.6545781
IND,24,2001,133.283933
IND,24,2002,137.1485532
IND,24,2003,139.7505854
IND,24,2004,143.2987256
IND,24,2005,148.4248588
IND,24,2006,152.9191357
IND,24,2007,161.4370123
IND,24,2008,173.1106858
IND,24,2009,172.6561731
IND,24,2010,.
IND,24,2011,.
IND,25,1995,100
IND,25,1996,107.5070518
IND,25,1997,114.2163534
IND,25,1998,115.6076475
IND,25,1999,122.6695911
IND,25,2000,163.2825292
IND,25,2001,171.4782262
IND,25,2002,182.0642513
IND,25,2003,194.4898307
IND,25,2004,219.607103
IND,25,2005,247.3427949
IND,25,2006,266.3883835
IND,25,2007,270.8548317
IND,25,2008,298.8041621
IND,25,2009,289.8931458
IND,25,2010,.
IND,25,2011,.
IND,26,1995,100
IND,26,1996,102.3648471
IND,26,1997,100.467949
IND,26,1998,103.0023308
IND,26,1999,100.7819604
IND,26,2000,105.9228304
IND,26,2001,113.9123684
IND,26,2002,113.4418772
IND,26,2003,117.320424
IND,26,2004,124.7470624
IND,26,2005,134.4769015
IND,26,2006,151.6405043
IND,26,2007,165.0924731
IND,26,2008,171.3383809
IND,26,2009,183.2840506
IND,26,2010,.
IND,26,2011,.
IND,27t28,1995,100
IND,27t28,1996,104.6532188
IND,27t28,1997,108.642044
IND,27t28,1998,110.3850652
IND,27t28,1999,112.2147002
IND,27t28,2000,116.5696502
IND,27t28,2001,117.0698459
IND,27t28,2002,121.0318482
IND,27t28,2003,141.2911401
IND,27t28,2004,172.2341507
IND,27t28,2005,185.0629
IND,27t28,2006,197.9854231
IND,27t28,2007,211.9026159
IND,27t28,2008,243.9674091
IND,27t28,2009,223.8145579
IND,27t28,2010,.
IND,27t28,2011,.
IND,29,1995,100
IND,29,1996,106.6268955
IND,29,1997,108.6517598
IND,29,1998,111.0208106
IND,29,1999,112.5714521
IND,29,2000,117.1696138
IND,29,2001,123.8820601
IND,29,2002,127.2005283
IND,29,2003,131.3501227
IND,29,2004,141.9230086
IND,29,2005,152.2160551
IND,29,2006,157.6409159
IND,29,2007,161.7026643
IND,29,2008,169.3113822
IND,29,2009,174.9825766
IND,29,2010,.
IND,29,2011,.
IND,30t33,1995,100
IND,30t33,1996,99.63932098
IND,30t33,1997,96.41734748
IND,30t33,1998,95.13333696
IND,30t33,1999,93.84535368
IND,30t33,2000,100.915894
IND,30t33,2001,104.1301991
IND,30t33,2002,103.0280091
IND,30t33,2003,103.2106288
IND,30t33,2004,106.7903258
IND,30t33,2005,109.9117628
IND,30t33,2006,118.4511515
IND,30t33,2007,132.5009859
IND,30t33,2008,138.1025017
IND,30t33,2009,138.1489644
IND,30t33,2010,.
IND,30t33,2011,.
IND,34t35,1995,100
IND,34t35,1996,106.2091541
IND,34t35,1997,110.2721667
IND,34t35,1998,113.3804346
IND,34t35,1999,116.8216651
IND,34t35,2000,123.7291777
IND,34t35,2001,126.6661874
IND,34t35,2002,127.2628251
IND,34t35,2003,127.1728227
IND,34t35,2004,133.1291957
IND,34t35,2005,137.9640983
IND,34t35,2006,140.1185476
IND,34t35,2007,143.9143856
IND,34t35,2008,151.4180918
IND,34t35,2009,156.0810155
IND,34t35,2010,.
IND,34t35,2011,.
IND,36t37,1995,100
IND,36t37,1996,102.4422484
IND,36t37,1997,105.309883
IND,36t37,1998,110.1381001
IND,36t37,1999,113.2719601
IND,36t37,2000,116.9953045
IND,36t37,2001,119.1295387
IND,36t37,2002,122.2719333
IND,36t37,2003,129.3252098
IND,36t37,2004,137.5891546
IND,36t37,2005,141.8797403
IND,36t37,2006,148.2363454
IND,36t37,2007,155.6490004
IND,36t37,2008,168.3889673
IND,36t37,2009,170.8486
IND,36t37,2010,.
IND,36t37,2011,.
IND,E,1995,100
IND,E,1996,102.3529905
IND,E,1997,111.7154578
IND,E,1998,129.152338
IND,E,1999,118.6380418
IND,E,2000,120.2072107
IND,E,2001,121.8562668
IND,E,2002,133.6028552
IND,E,2003,132.528058
IND,E,2004,129.7921199
IND,E,2005,133.147863
IND,E,2006,136.7539232
IND,E,2007,136.8504808
IND,E,2008,137.1579883
IND,E,2009,141.9758879
IND,E,2010,.
IND,E,2011,.
IND,F,1995,100
IND,F,1996,111.7433379
IND,F,1997,125.6357431
IND,F,1998,139.9473141
IND,F,1999,148.3409374
IND,F,2000,153.3197675
IND,F,2001,159.0993806
IND,F,2002,164.8297673
IND,F,2003,170.753678
IND,F,2004,199.5296808
IND,F,2005,211.162176
IND,F,2006,225.0489377
IND,F,2007,242.2056881
IND,F,2008,269.8239282
IND,F,2009,280.2017691
IND,F,2010,.
IND,F,2011,.
IND,50,1995,100
IND,50,1996,108.9804867
IND,50,1997,114.6567955
IND,50,1998,121.1069891
IND,50,1999,125.81346
IND,50,2000,132.3210082
IND,50,2001,134.4473664
IND,50,2002,139.4305702
IND,50,2003,144.254447
IND,50,2004,156.4022091
IND,50,2005,165.0827702
IND,50,2006,175.6920767
IND,50,2007,183.8503451
IND,50,2008,198.3163164
IND,50,2009,208.0265009
IND,50,2010,.
IND,50,2011,.
IND,51,1995,100
IND,51,1996,108.9804867
IND,51,1997,114.6567955
IND,51,1998,121.1069891
IND,51,1999,125.81346
IND,51,2000,132.3210082
IND,51,2001,134.4473664
IND,51,2002,139.4305702
IND,51,2003,144.254447
IND,51,2004,156.4022091
IND,51,2005,165.0827702
IND,51,2006,175.6920767
IND,51,2007,183.8503451
IND,51,2008,198.3163164
IND,51,2009,208.0265009
IND,51,2010,.
IND,51,2011,.
IND,52,1995,100
IND,52,1996,108.9804867
IND,52,1997,114.6567955
IND,52,1998,121.1069891
IND,52,1999,125.81346
IND,52,2000,132.3210082
IND,52,2001,134.4473664
IND,52,2002,139.4305702
IND,52,2003,144.254447
IND,52,2004,156.4022091
IND,52,2005,165.0827702
IND,52,2006,175.6920767
IND,52,2007,183.8503451
IND,52,2008,198.3163164
IND,52,2009,208.0265009
IND,52,2010,.
IND,52,2011,.
IND,H,1995,100
IND,H,1996,110.2161856
IND,H,1997,117.1538446
IND,H,1998,122.1677475
IND,H,1999,127.5482575
IND,H,2000,132.9723113
IND,H,2001,135.8932783
IND,H,2002,141.9743923
IND,H,2003,146.4018639
IND,H,2004,158.1471124
IND,H,2005,166.428899
IND,H,2006,176.5134209
IND,H,2007,184.6496034
IND,H,2008,199.5295237
IND,H,2009,207.4331333
IND,H,2010,.
IND,H,2011,.
IND,60,1995,100
IND,60,1996,109.241109
IND,60,1997,121.1676215
IND,60,1998,131.915243
IND,60,1999,139.60197
IND,60,2000,143.7380647
IND,60,2001,148.0762647
IND,60,2002,154.5789166
IND,60,2003,160.3329606
IND,60,2004,167.2279425
IND,60,2005,172.7309913
IND,60,2006,183.9589814
IND,60,2007,192.9247505
IND,60,2008,206.6906258
IND,60,2009,219.085181
IND,60,2010,.
IND,60,2011,.
IND,61,1995,100
IND,61,1996,106.6314495
IND,61,1997,113.1185142
IND,61,1998,125.9095405
IND,61,1999,126.1678543
IND,61,2000,149.4564441
IND,61,2001,143.0857473
IND,61,2002,125.4949591
IND,61,2003,171.5255067
IND,61,2004,204.3834784
IND,61,2005,210.0544325
IND,61,2006,205.8982315
IND,61,2007,207.7699493
IND,61,2008,220.7041187
IND,61,2009,233.9390169
IND,61,2010,.
IND,61,2011,.
IND,62,1995,100
IND,62,1996,121.1885249
IND,62,1997,153.7360169
IND,62,1998,177.4038439
IND,62,1999,175.6605691
IND,62,2000,174.2943202
IND,62,2001,187.0335312
IND,62,2002,171.6154475
IND,62,2003,215.2954831
IND,62,2004,199.3387295
IND,62,2005,178.005658
IND,62,2006,206.7911762
IND,62,2007,195.6253247
IND,62,2008,196.6383633
IND,62,2009,208.4301176
IND,62,2010,.
IND,62,2011,.
IND,63,1995,100
IND,63,1996,111.6410118
IND,63,1997,125.1419003
IND,63,1998,140.7178493
IND,63,1999,146.215291
IND,63,2000,151.7539722
IND,63,2001,158.2167142
IND,63,2002,165.945387
IND,63,2003,171.8419585
IND,63,2004,178.8194856
IND,63,2005,185.7179458
IND,63,2006,197.5842081
IND,63,2007,207.0690637
IND,63,2008,224.0693307
IND,63,2009,242.5425718
IND,63,2010,.
IND,63,2011,.
IND,64,1995,100
IND,64,1996,108.4343499
IND,64,1997,106.6595748
IND,64,1998,107.5050463
IND,64,1999,92.94372847
IND,64,2000,81.86384887
IND,64,2001,81.55997941
IND,64,2002,63.08303739
IND,64,2003,59.79883873
IND,64,2004,57.25719982
IND,64,2005,51.23207715
IND,64,2006,44.38231079
IND,64,2007,38.84251547
IND,64,2008,36.02488533
IND,64,2009,33.05772002
IND,64,2010,.
IND,64,2011,.
IND,J,1995,100
IND,J,1996,100.7674529
IND,J,1997,98.36907662
IND,J,1998,103.546061
IND,J,1999,113.8414706
IND,J,2000,116.1980773
IND,J,2001,125.9038162
IND,J,2002,130.989382
IND,J,2003,143.3293482
IND,J,2004,136.530855
IND,J,2005,126.7517533
IND,J,2006,123.5041152
IND,J,2007,122.2520911
IND,J,2008,128.0529
IND,J,2009,127.4130733
IND,J,2010,.
IND,J,2011,.
IND,70,1995,100
IND,70,1996,105.5879267
IND,70,1997,110.4887142
IND,70,1998,121.3374656
IND,70,1999,134.7177696
IND,70,2000,145.9052696
IND,70,2001,156.7974427
IND,70,2002,165.6772853
IND,70,2003,173.8754249
IND,70,2004,182.4356355
IND,70,2005,194.9338233
IND,70,2006,213.5791484
IND,70,2007,241.4042007
IND,70,2008,284.4708252
IND,70,2009,334.7793804
IND,70,2010,.
IND,70,2011,.
IND,71t74,1995,100
IND,71t74,1996,109.1527819
IND,71t74,1997,116.3563893
IND,71t74,1998,130.2865386
IND,71t74,1999,135.6483899
IND,71t74,2000,140.4643091
IND,71t74,2001,146.3291487
IND,71t74,2002,152.3243764
IND,71t74,2003,158.0595217
IND,71t74,2004,164.3930127
IND,71t74,2005,171.5042779
IND,71t74,2006,181.7121187
IND,71t74,2007,191.1405929
IND,71t74,2008,207.8207983
IND,71t74,2009,234.1301462
IND,71t74,2010,.
IND,71t74,2011,.
IND,L,1995,100
IND,L,1996,109.337746
IND,L,1997,117.0605314
IND,L,1998,131.7418652
IND,L,1999,136.3521427
IND,L,2000,141.2124897
IND,L,2001,147.3760239
IND,L,2002,153.3113384
IND,L,2003,158.9122263
IND,L,2004,166.0690338
IND,L,2005,173.5010434
IND,L,2006,184.6605059
IND,L,2007,195.7180087
IND,L,2008,213.2923486
IND,L,2009,238.7014721
IND,L,2010,.
IND,L,2011,.
IND,M,1995,100
IND,M,1996,109.2460913
IND,M,1997,116.963574
IND,M,1998,131.8802473
IND,M,1999,136.3797666
IND,M,2000,139.9855546
IND,M,2001,144.001793
IND,M,2002,147.8739057
IND,M,2003,151.4278072
IND,M,2004,155.0635604
IND,M,2005,161.5206992
IND,M,2006,172.7611153
IND,M,2007,183.8948218
IND,M,2008,200.8661741
IND,M,2009,226.2950922
IND,M,2010,.
IND,M,2011,.
IND,N,1995,100
IND,N,1996,109.119112
IND,N,1997,116.2573662
IND,N,1998,130.4192332
IND,N,1999,133.5741845
IND,N,2000,137.60159
IND,N,2001,142.639291
IND,N,2002,148.1108305
IND,N,2003,153.5580646
IND,N,2004,159.1825393
IND,N,2005,165.8391738
IND,N,2006,177.322573
IND,N,2007,188.638461
IND,N,2008,205.992211
IND,N,2009,232.0700665
IND,N,2010,.
IND,N,2011,.
IND,O,1995,100
IND,O,1996,111.7138889
IND,O,1997,120.9898231
IND,O,1998,128.7768573
IND,O,1999,133.3859871
IND,O,2000,136.1919534
IND,O,2001,140.4217375
IND,O,2002,145.6480282
IND,O,2003,151.0577919
IND,O,2004,156.2840834
IND,O,2005,162.7116504
IND,O,2006,174.2020748
IND,O,2007,185.7235812
IND,O,2008,203.0788654
IND,O,2009,228.7879021
IND,O,2010,.
IND,O,2011,.
IND,P,1995,100
IND,P,1996,109.1635582
IND,P,1997,116.2899423
IND,P,1998,129.7365156
IND,P,1999,135.5231144
IND,P,2000,139.8676151
IND,P,2001,145.3047594
IND,P,2002,151.0809909
IND,P,2003,156.7600104
IND,P,2004,162.7888824
IND,P,2005,169.6306863
IND,P,2006,181.3033046
IND,P,2007,192.8670569
IND,P,2008,210.5402879
IND,P,2009,237.1939132
IND,P,2010,.
IND,P,2011,.
IRL,AtB,1995,100
IRL,AtB,1996,93.89789025
IRL,AtB,1997,85.84444649
IRL,AtB,1998,86.98021005
IRL,AtB,1999,81.68696512
IRL,AtB,2000,83.82018893
IRL,AtB,2001,83.82940915
IRL,AtB,2002,80.40116342
IRL,AtB,2003,84.17893934
IRL,AtB,2004,88.07741633
IRL,AtB,2005,96.91038784
IRL,AtB,2006,95.79306472
IRL,AtB,2007,108.419738
IRL,AtB,2008,94.60952365
IRL,AtB,2009,59.53580379
IRL,AtB,2010,.
IRL,AtB,2011,.
IRL,C,1995,100
IRL,C,1996,101.9946978
IRL,C,1997,106.0516455
IRL,C,1998,114.9608708
IRL,C,1999,119.254888
IRL,C,2000,127.4567284
IRL,C,2001,133.4510184
IRL,C,2002,138.5059522
IRL,C,2003,143.4423513
IRL,C,2004,144.8316297
IRL,C,2005,149.9515664
IRL,C,2006,156.2122409
IRL,C,2007,157.3988631
IRL,C,2008,154.7643325
IRL,C,2009,147.5056718
IRL,C,2010,.
IRL,C,2011,.
IRL,15t16,1995,100
IRL,15t16,1996,101.5089895
IRL,15t16,1997,105.3986361
IRL,15t16,1998,115.3887167
IRL,15t16,1999,121.4755115
IRL,15t16,2000,123.9925604
IRL,15t16,2001,127.7470552
IRL,15t16,2002,132.3298202
IRL,15t16,2003,125.5982641
IRL,15t16,2004,120.1487911
IRL,15t16,2005,116.4959702
IRL,15t16,2006,114.3211407
IRL,15t16,2007,108.9361438
IRL,15t16,2008,107.1127787
IRL,15t16,2009,102.0890416
IRL,15t16,2010,.
IRL,15t16,2011,.
IRL,17t18,1995,100
IRL,17t18,1996,101.5089895
IRL,17t18,1997,105.3986361
IRL,17t18,1998,115.3887167
IRL,17t18,1999,121.4755115
IRL,17t18,2000,123.9925604
IRL,17t18,2001,127.7470552
IRL,17t18,2002,132.3298202
IRL,17t18,2003,125.5982641
IRL,17t18,2004,120.1487911
IRL,17t18,2005,116.4959702
IRL,17t18,2006,114.3211407
IRL,17t18,2007,108.9361438
IRL,17t18,2008,107.1127787
IRL,17t18,2009,102.0890416
IRL,17t18,2010,.
IRL,17t18,2011,.
IRL,19,1995,100
IRL,19,1996,101.5089895
IRL,19,1997,105.3986361
IRL,19,1998,115.3887167
IRL,19,1999,121.4755115
IRL,19,2000,123.9925604
IRL,19,2001,127.7470552
IRL,19,2002,132.3298202
IRL,19,2003,125.5982641
IRL,19,2004,120.1487911
IRL,19,2005,116.4959702
IRL,19,2006,114.3211407
IRL,19,2007,108.9361438
IRL,19,2008,107.1127787
IRL,19,2009,102.0890416
IRL,19,2010,.
IRL,19,2011,.
IRL,20,1995,100
IRL,20,1996,101.5089895
IRL,20,1997,105.3986361
IRL,20,1998,115.3887167
IRL,20,1999,121.4755115
IRL,20,2000,123.9925604
IRL,20,2001,127.7470552
IRL,20,2002,132.3298202
IRL,20,2003,125.5982641
IRL,20,2004,120.1487911
IRL,20,2005,116.4959702
IRL,20,2006,114.3211407
IRL,20,2007,108.9361438
IRL,20,2008,107.1127787
IRL,20,2009,102.0890416
IRL,20,2010,.
IRL,20,2011,.
IRL,21t22,1995,100
IRL,21t22,1996,101.5089895
IRL,21t22,1997,105.3986361
IRL,21t22,1998,115.3887167
IRL,21t22,1999,121.4755115
IRL,21t22,2000,123.9925604
IRL,21t22,2001,127.7470552
IRL,21t22,2002,132.3298202
IRL,21t22,2003,125.5982641
IRL,21t22,2004,120.1487911
IRL,21t22,2005,116.4959702
IRL,21t22,2006,114.3211407
IRL,21t22,2007,108.9361438
IRL,21t22,2008,107.1127787
IRL,21t22,2009,102.0890416
IRL,21t22,2010,.
IRL,21t22,2011,.
IRL,23,1995,100
IRL,23,1996,101.5089895
IRL,23,1997,105.3986361
IRL,23,1998,115.3887167
IRL,23,1999,121.4755115
IRL,23,2000,123.9925604
IRL,23,2001,127.7470552
IRL,23,2002,132.3298202
IRL,23,2003,125.5982641
IRL,23,2004,120.1487911
IRL,23,2005,116.4959702
IRL,23,2006,114.3211407
IRL,23,2007,108.9361438
IRL,23,2008,107.1127787
IRL,23,2009,102.0890416
IRL,23,2010,.
IRL,23,2011,.
IRL,24,1995,100
IRL,24,1996,101.5089895
IRL,24,1997,105.3986361
IRL,24,1998,115.3887167
IRL,24,1999,121.4755115
IRL,24,2000,123.9925604
IRL,24,2001,127.7470552
IRL,24,2002,132.3298202
IRL,24,2003,125.5982641
IRL,24,2004,120.1487911
IRL,24,2005,116.4959702
IRL,24,2006,114.3211407
IRL,24,2007,108.9361438
IRL,24,2008,107.1127787
IRL,24,2009,102.0890416
IRL,24,2010,.
IRL,24,2011,.
IRL,25,1995,100
IRL,25,1996,101.5089895
IRL,25,1997,105.3986361
IRL,25,1998,115.3887167
IRL,25,1999,121.4755115
IRL,25,2000,123.9925604
IRL,25,2001,127.7470552
IRL,25,2002,132.3298202
IRL,25,2003,125.5982641
IRL,25,2004,120.1487911
IRL,25,2005,116.4959702
IRL,25,2006,114.3211407
IRL,25,2007,108.9361438
IRL,25,2008,107.1127787
IRL,25,2009,102.0890416
IRL,25,2010,.
IRL,25,2011,.
IRL,26,1995,100
IRL,26,1996,101.5089895
IRL,26,1997,105.3986361
IRL,26,1998,115.3887167
IRL,26,1999,121.4755115
IRL,26,2000,123.9925604
IRL,26,2001,127.7470552
IRL,26,2002,132.3298202
IRL,26,2003,125.5982641
IRL,26,2004,120.1487911
IRL,26,2005,116.4959702
IRL,26,2006,114.3211407
IRL,26,2007,108.9361438
IRL,26,2008,107.1127787
IRL,26,2009,102.0890416
IRL,26,2010,.
IRL,26,2011,.
IRL,27t28,1995,100
IRL,27t28,1996,101.5089895
IRL,27t28,1997,105.3986361
IRL,27t28,1998,115.3887167
IRL,27t28,1999,121.4755115
IRL,27t28,2000,123.9925604
IRL,27t28,2001,127.7470552
IRL,27t28,2002,132.3298202
IRL,27t28,2003,125.5982641
IRL,27t28,2004,120.1487911
IRL,27t28,2005,116.4959702
IRL,27t28,2006,114.3211407
IRL,27t28,2007,108.9361438
IRL,27t28,2008,107.1127787
IRL,27t28,2009,102.0890416
IRL,27t28,2010,.
IRL,27t28,2011,.
IRL,29,1995,100
IRL,29,1996,101.5089895
IRL,29,1997,105.3986361
IRL,29,1998,115.3887167
IRL,29,1999,121.4755115
IRL,29,2000,123.9925604
IRL,29,2001,127.7470552
IRL,29,2002,132.3298202
IRL,29,2003,125.5982641
IRL,29,2004,120.1487911
IRL,29,2005,116.4959702
IRL,29,2006,114.3211407
IRL,29,2007,108.9361438
IRL,29,2008,107.1127787
IRL,29,2009,102.0890416
IRL,29,2010,.
IRL,29,2011,.
IRL,30t33,1995,100
IRL,30t33,1996,101.5089895
IRL,30t33,1997,105.3986361
IRL,30t33,1998,115.3887167
IRL,30t33,1999,121.4755115
IRL,30t33,2000,123.9925604
IRL,30t33,2001,127.7470552
IRL,30t33,2002,132.3298202
IRL,30t33,2003,125.5982641
IRL,30t33,2004,120.1487911
IRL,30t33,2005,116.4959702
IRL,30t33,2006,114.3211407
IRL,30t33,2007,108.9361438
IRL,30t33,2008,107.1127787
IRL,30t33,2009,102.0890416
IRL,30t33,2010,.
IRL,30t33,2011,.
IRL,34t35,1995,100
IRL,34t35,1996,101.5089895
IRL,34t35,1997,105.3986361
IRL,34t35,1998,115.3887167
IRL,34t35,1999,121.4755115
IRL,34t35,2000,123.9925604
IRL,34t35,2001,127.7470552
IRL,34t35,2002,132.3298202
IRL,34t35,2003,125.5982641
IRL,34t35,2004,120.1487911
IRL,34t35,2005,116.4959702
IRL,34t35,2006,114.3211407
IRL,34t35,2007,108.9361438
IRL,34t35,2008,107.1127787
IRL,34t35,2009,102.0890416
IRL,34t35,2010,.
IRL,34t35,2011,.
IRL,36t37,1995,100
IRL,36t37,1996,101.5089895
IRL,36t37,1997,105.3986361
IRL,36t37,1998,115.3887167
IRL,36t37,1999,121.4755115
IRL,36t37,2000,123.9925604
IRL,36t37,2001,127.7470552
IRL,36t37,2002,132.3298202
IRL,36t37,2003,125.5982641
IRL,36t37,2004,120.1487911
IRL,36t37,2005,116.4959702
IRL,36t37,2006,114.3211407
IRL,36t37,2007,108.9361438
IRL,36t37,2008,107.1127787
IRL,36t37,2009,102.0890416
IRL,36t37,2010,.
IRL,36t37,2011,.
IRL,E,1995,100
IRL,E,1996,101.5089895
IRL,E,1997,105.3986361
IRL,E,1998,115.3887167
IRL,E,1999,121.4755115
IRL,E,2000,123.9925604
IRL,E,2001,127.7470552
IRL,E,2002,132.3298202
IRL,E,2003,125.5982641
IRL,E,2004,120.1487911
IRL,E,2005,116.4959702
IRL,E,2006,114.3211407
IRL,E,2007,108.9361438
IRL,E,2008,107.1127787
IRL,E,2009,102.0890416
IRL,E,2010,.
IRL,E,2011,.
IRL,F,1995,100
IRL,F,1996,96.47743906
IRL,F,1997,98.54897219
IRL,F,1998,115.5508178
IRL,F,1999,129.6060587
IRL,F,2000,159.1039267
IRL,F,2001,177.8702348
IRL,F,2002,192.8737351
IRL,F,2003,206.7300961
IRL,F,2004,223.7223955
IRL,F,2005,244.6063769
IRL,F,2006,271.8576974
IRL,F,2007,262.5867116
IRL,F,2008,222.2729587
IRL,F,2009,212.8253675
IRL,F,2010,.
IRL,F,2011,.
IRL,50,1995,100
IRL,50,1996,101.9946978
IRL,50,1997,106.0516455
IRL,50,1998,114.9608708
IRL,50,1999,119.254888
IRL,50,2000,127.4567284
IRL,50,2001,133.4510184
IRL,50,2002,138.5059522
IRL,50,2003,143.4423513
IRL,50,2004,144.8316297
IRL,50,2005,149.9515664
IRL,50,2006,156.2122409
IRL,50,2007,157.3988631
IRL,50,2008,154.7643325
IRL,50,2009,147.5056718
IRL,50,2010,.
IRL,50,2011,.
IRL,51,1995,100
IRL,51,1996,101.9946978
IRL,51,1997,106.0516455
IRL,51,1998,114.9608708
IRL,51,1999,119.254888
IRL,51,2000,127.4567284
IRL,51,2001,133.4510184
IRL,51,2002,138.5059522
IRL,51,2003,143.4423513
IRL,51,2004,144.8316297
IRL,51,2005,149.9515664
IRL,51,2006,156.2122409
IRL,51,2007,157.3988631
IRL,51,2008,154.7643325
IRL,51,2009,147.5056718
IRL,51,2010,.
IRL,51,2011,.
IRL,52,1995,100
IRL,52,1996,101.9946978
IRL,52,1997,106.0516455
IRL,52,1998,114.9608708
IRL,52,1999,119.254888
IRL,52,2000,127.4567284
IRL,52,2001,133.4510184
IRL,52,2002,138.5059522
IRL,52,2003,143.4423513
IRL,52,2004,144.8316297
IRL,52,2005,149.9515664
IRL,52,2006,156.2122409
IRL,52,2007,157.3988631
IRL,52,2008,154.7643325
IRL,52,2009,147.5056718
IRL,52,2010,.
IRL,52,2011,.
IRL,H,1995,100
IRL,H,1996,101.9946978
IRL,H,1997,106.0516455
IRL,H,1998,114.9608708
IRL,H,1999,119.254888
IRL,H,2000,127.4567284
IRL,H,2001,133.4510184
IRL,H,2002,138.5059522
IRL,H,2003,143.4423513
IRL,H,2004,144.8316297
IRL,H,2005,149.9515664
IRL,H,2006,156.2122409
IRL,H,2007,157.3988631
IRL,H,2008,154.7643325
IRL,H,2009,147.5056718
IRL,H,2010,.
IRL,H,2011,.
IRL,60,1995,100
IRL,60,1996,101.9946978
IRL,60,1997,106.0516455
IRL,60,1998,114.9608708
IRL,60,1999,119.254888
IRL,60,2000,127.4567284
IRL,60,2001,133.4510184
IRL,60,2002,138.5059522
IRL,60,2003,143.4423513
IRL,60,2004,144.8316297
IRL,60,2005,149.9515664
IRL,60,2006,156.2122409
IRL,60,2007,157.3988631
IRL,60,2008,154.7643325
IRL,60,2009,147.5056718
IRL,60,2010,.
IRL,60,2011,.
IRL,61,1995,100
IRL,61,1996,101.9946978
IRL,61,1997,106.0516455
IRL,61,1998,114.9608708
IRL,61,1999,119.254888
IRL,61,2000,127.4567284
IRL,61,2001,133.4510184
IRL,61,2002,138.5059522
IRL,61,2003,143.4423513
IRL,61,2004,144.8316297
IRL,61,2005,149.9515664
IRL,61,2006,156.2122409
IRL,61,2007,157.3988631
IRL,61,2008,154.7643325
IRL,61,2009,147.5056718
IRL,61,2010,.
IRL,61,2011,.
IRL,62,1995,100
IRL,62,1996,101.9946978
IRL,62,1997,106.0516455
IRL,62,1998,114.9608708
IRL,62,1999,119.254888
IRL,62,2000,127.4567284
IRL,62,2001,133.4510184
IRL,62,2002,138.5059522
IRL,62,2003,143.4423513
IRL,62,2004,144.8316297
IRL,62,2005,149.9515664
IRL,62,2006,156.2122409
IRL,62,2007,157.3988631
IRL,62,2008,154.7643325
IRL,62,2009,147.5056718
IRL,62,2010,.
IRL,62,2011,.
IRL,63,1995,100
IRL,63,1996,101.9946978
IRL,63,1997,106.0516455
IRL,63,1998,114.9608708
IRL,63,1999,119.254888
IRL,63,2000,127.4567284
IRL,63,2001,133.4510184
IRL,63,2002,138.5059522
IRL,63,2003,143.4423513
IRL,63,2004,144.8316297
IRL,63,2005,149.9515664
IRL,63,2006,156.2122409
IRL,63,2007,157.3988631
IRL,63,2008,154.7643325
