iso_i,code,year,comp_i
IND,51,2000,117038.0874
IND,51,2001,139232.3026
IND,51,2002,155295.3609
IND,51,2003,192299.6163
IND,51,2004,230323.4077
IND,51,2005,274188.2685
IND,51,2006,333567.3683
IND,51,2007,391592.491
IND,51,2008,448052.5567
IND,51,2009,525714.4658
IND,51,2010,.
IND,51,2011,.
IND,52,1995,127530.8837
IND,52,1996,141616.5481
IND,52,1997,169884.8899
IND,52,1998,197423.0364
IND,52,1999,220023.7494
IND,52,2000,234563.7508
IND,52,2001,260975.1161
IND,52,2002,287750.2222
IND,52,2003,345874.6737
IND,52,2004,408753.0459
IND,52,2005,460027.1277
IND,52,2006,552052.1818
IND,52,2007,639443.0822
IND,52,2008,731638.4108
IND,52,2009,858454.8634
IND,52,2010,.
IND,52,2011,.
IND,H,1995,19575.09588
IND,H,1996,23631.25456
IND,H,1997,28670.7717
IND,H,1998,33843.38031
IND,H,1999,39287.14276
IND,H,2000,42832.06691
IND,H,2001,48576.5621
IND,H,2002,52982.96452
IND,H,2003,61032.3592
IND,H,2004,76372.43785
IND,H,2005,91182.02771
IND,H,2006,119147.7868
IND,H,2007,143971.8894
IND,H,2008,164729.8521
IND,H,2009,193282.8301
IND,H,2010,.
IND,H,2011,.
IND,60,1995,240994.8655
IND,60,1996,263375.693
IND,60,1997,315316.2315
IND,60,1998,353300.3722
IND,60,1999,338563.8866
IND,60,2000,360561.1274
IND,60,2001,386791.1824
IND,60,2002,407485.1275
IND,60,2003,437210.3928
IND,60,2004,476743.9257
IND,60,2005,534497.8712
IND,60,2006,587858.2365
IND,60,2007,654137.4183
IND,60,2008,757427.4925
IND,60,2009,885104.4278
IND,60,2010,.
IND,60,2011,.
IND,61,1995,8770.553713
IND,61,1996,9050.62347
IND,61,1997,10293.89483
IND,61,1998,11056.9986
IND,61,1999,10134.21495
IND,61,2000,12284.46779
IND,61,2001,12296.66227
IND,61,2002,10813.82068
IND,61,2003,14939.32973
IND,61,2004,18498.83678
IND,61,2005,20496.64885
IND,61,2006,20227.86023
IND,61,2007,21740.86588
IND,61,2008,23063.47267
IND,61,2009,26951.20257
IND,61,2010,.
IND,61,2011,.
IND,62,1995,8931.748249
IND,62,1996,9785.358341
IND,62,1997,12582.03359
IND,62,1998,14656.22231
IND,62,1999,12262.43957
IND,62,2000,12276.72917
IND,62,2001,12388.83405
IND,62,2002,11656.03504
IND,62,2003,14732.83604
IND,62,2004,15514.74616
IND,62,2005,15856.51452
IND,62,2006,19317.41575
IND,62,2007,19352.53618
IND,62,2008,17903.61635
IND,62,2009,20921.5671
IND,62,2010,.
IND,62,2011,.
IND,63,1995,25929.48729
IND,63,1996,29322.23456
IND,63,1997,33506.66118
IND,63,1998,38878.58117
IND,63,1999,36605.64247
IND,63,2000,38472.88324
IND,63,2001,43115.39023
IND,63,2002,42857.93054
IND,63,2003,43130.42327
IND,63,2004,45601.72797
IND,63,2005,51758.63546
IND,63,2006,55033.90512
IND,63,2007,60843.00382
IND,63,2008,66690.46909
IND,63,2009,82054.8976
IND,63,2010,.
IND,63,2011,.
IND,64,1995,47696.58569
IND,64,1996,50939.90326
IND,64,1997,71550.65047
IND,64,1998,84997.95261
IND,64,1999,92155.54373
IND,64,2000,111058.4403
IND,64,2001,127095.3313
IND,64,2002,154350.6045
IND,64,2003,162822.4154
IND,64,2004,199043.8413
IND,64,2005,213199.3189
IND,64,2006,249008.9606
IND,64,2007,268385.4542
IND,64,2008,307081.4474
IND,64,2009,360308.5323
IND,64,2010,.
IND,64,2011,.
IND,J,1995,260494.9934
IND,J,1996,262981.6475
IND,J,1997,303058.0728
IND,J,1998,339829.518
IND,J,1999,366714.9303
IND,J,2000,419061.5919
IND,J,2001,444064.0688
IND,J,2002,481958.1716
IND,J,2003,549718.3968
IND,J,2004,600885.4941
IND,J,2005,685393.8385
IND,J,2006,745427.8688
IND,J,2007,797708.6209
IND,J,2008,912722.7801
IND,J,2009,1070926.974
IND,J,2010,.
IND,J,2011,.
IND,70,1995,177545.5036
IND,70,1996,184200.9566
IND,70,1997,205668.7922
IND,70,1998,228911.8344
IND,70,1999,247390.1832
IND,70,2000,249862.7453
IND,70,2001,271347.3977
IND,70,2002,290665.3081
IND,70,2003,314408.9204
IND,70,2004,322722.7184
IND,70,2005,334847.8787
IND,70,2006,362395.39
IND,70,2007,397693.4438
IND,70,2008,463153.9779
IND,70,2009,546513.9757
IND,70,2010,.
IND,70,2011,.
IND,71t74,1995,34742.84086
IND,71t74,1996,41473.79376
IND,71t74,1997,57693.82305
IND,71t74,1998,77691.01446
IND,71t74,1999,95746.17387
IND,71t74,2000,114492.5433
IND,71t74,2001,133334.152
IND,71t74,2002,153736.7483
IND,71t74,2003,190665.6288
IND,71t74,2004,224168.1712
IND,71t74,2005,264511.8976
IND,71t74,2006,318464.3349
IND,71t74,2007,362776.4686
IND,71t74,2008,406960.9919
IND,71t74,2009,474419.8852
IND,71t74,2010,.
IND,71t74,2011,.
IND,L,1995,566805.0057
IND,L,1996,607185.7396
IND,L,1997,781929.139
IND,L,1998,977984.9712
IND,L,1999,1121669.409
IND,L,2000,1142875.056
IND,L,2001,1244520.439
IND,L,2002,1311939.082
IND,L,2003,1413683.639
IND,L,2004,1570296.156
IND,L,2005,1728277.118
IND,L,2006,1943738.852
IND,L,2007,2148321.367
IND,L,2008,2458067.77
IND,L,2009,2884129.92
IND,L,2010,.
IND,L,2011,.
IND,M,1995,201111.6108
IND,M,1996,227848.3515
IND,M,1997,281575.64
IND,M,1998,354523.6242
IND,M,1999,414229.9303
IND,M,2000,428425.7381
IND,M,2001,447467.169
IND,M,2002,476809.2171
IND,M,2003,526086.889
IND,M,2004,559693.5884
IND,M,2005,652733.9071
IND,M,2006,750776.5674
IND,M,2007,860340.5652
IND,M,2008,997360.9424
IND,M,2009,1170235.65
IND,M,2010,.
IND,M,2011,.
IND,N,1995,79776.96111
IND,N,1996,89306.84898
IND,N,1997,106711.2615
IND,N,1998,131507.7081
IND,N,1999,152297.8697
IND,N,2000,165530.3687
IND,N,2001,180681.231
IND,N,2002,197787.5145
IND,N,2003,227401.8428
IND,N,2004,255334.7355
IND,N,2005,281624.7369
IND,N,2006,316021.56
IND,N,2007,357847.9608
IND,N,2008,396788.703
IND,N,2009,465564.9386
IND,N,2010,.
IND,N,2011,.
IND,O,1995,146661.0019
IND,O,1996,177319.0446
IND,O,1997,185594.5443
IND,O,1998,210858.2704
IND,O,1999,219773.5675
IND,O,2000,223927.482
IND,O,2001,239035.5902
IND,O,2002,251073.0388
IND,O,2003,271921.9583
IND,O,2004,287529.3648
IND,O,2005,320114.4085
IND,O,2006,376252.2175
IND,O,2007,442184.1876
IND,O,2008,505168.1828
IND,O,2009,592730.0658
IND,O,2010,.
IND,O,2011,.
IND,P,1995,8089.821223
IND,P,1996,8945.024833
IND,P,1997,10613.57781
IND,P,1998,12934.18527
IND,P,1999,14374.58417
IND,P,2000,15059.76232
IND,P,2001,16429.21552
IND,P,2002,17821.13706
IND,P,2003,19703.34472
IND,P,2004,21391.41204
IND,P,2005,24197.55807
IND,P,2006,29064.96066
IND,P,2007,34468.67881
IND,P,2008,39886.92267
IND,P,2009,46800.6084
IND,P,2010,.
IND,P,2011,.
IRL,AtB,1995,451.301887
IRL,AtB,1996,424.06108
IRL,AtB,1997,435.412326
IRL,AtB,1998,457.776061
IRL,AtB,1999,481.83964
IRL,AtB,2000,484.954567
IRL,AtB,2001,484.797232
IRL,AtB,2002,494.46074
IRL,AtB,2003,509.363096
IRL,AtB,2004,522.011078
IRL,AtB,2005,531.505948
IRL,AtB,2006,591.751809
IRL,AtB,2007,600.906987
IRL,AtB,2008,560.2543992
IRL,AtB,2009,535.6509345
IRL,AtB,2010,565.4331848
IRL,AtB,2011,397.112494
IRL,C,1995,188.846292
IRL,C,1996,191.108322
IRL,C,1997,183.405779
IRL,C,1998,210.421671
IRL,C,1999,223.072589
IRL,C,2000,244.043854
IRL,C,2001,287.715872
IRL,C,2002,262.511364
IRL,C,2003,293.669987
IRL,C,2004,310.696172
IRL,C,2005,303.469011
IRL,C,2006,362.087928
IRL,C,2007,374.014681
IRL,C,2008,382.3216034
IRL,C,2009,471.370865
IRL,C,2010,398.3638904
IRL,C,2011,402.1972851
IRL,15t16,1995,1178.285611
IRL,15t16,1996,1233.059299
IRL,15t16,1997,1261.801896
IRL,15t16,1998,1321.933453
IRL,15t16,1999,1432.550776
IRL,15t16,2000,1577.080454
IRL,15t16,2001,1749.944005
IRL,15t16,2002,1716.537522
IRL,15t16,2003,1824.393095
IRL,15t16,2004,1817.350949
IRL,15t16,2005,1913.986396
IRL,15t16,2006,1871.382849
IRL,15t16,2007,1930.510309
IRL,15t16,2008,1899.743926
IRL,15t16,2009,1702.211674
IRL,15t16,2010,1636.059797
IRL,15t16,2011,1426.004628
IRL,17t18,1995,314.663399
IRL,17t18,1996,300.009714
IRL,17t18,1997,294.717243
IRL,17t18,1998,280.010583
IRL,17t18,1999,249.576004
IRL,17t18,2000,238.780453
IRL,17t18,2001,242.963073
IRL,17t18,2002,221.672404
IRL,17t18,2003,197.798858
IRL,17t18,2004,168.91565
IRL,17t18,2005,159.042764
IRL,17t18,2006,137.685807
IRL,17t18,2007,141.376917
IRL,17t18,2008,143.3002691
IRL,17t18,2009,137.6769271
IRL,17t18,2010,119.8548538
IRL,17t18,2011,116.723716
IRL,19,1995,17.287559
IRL,19,1996,15.739588
IRL,19,1997,16.203665
IRL,19,1998,17.47782
IRL,19,1999,17.614295
IRL,19,2000,16.38692
IRL,19,2001,15.775808
IRL,19,2002,13.560628
IRL,19,2003,11.057289
IRL,19,2004,11.055937
IRL,19,2005,8.303024
IRL,19,2006,8.36919
IRL,19,2007,8.561212
IRL,19,2008,9.052250691
IRL,19,2009,9.352765148
IRL,19,2010,8.142063619
IRL,19,2011,7.929356981
IRL,20,1995,78.980364
IRL,20,1996,86.623815
IRL,20,1997,103.632208
IRL,20,1998,113.823328
IRL,20,1999,134.231958
IRL,20,2000,160.721628
IRL,20,2001,158.109523
IRL,20,2002,189.257586
IRL,20,2003,207.592324
IRL,20,2004,215.317354
IRL,20,2005,240.33959
IRL,20,2006,262.927714
IRL,20,2007,268.661431
IRL,20,2008,237.1313372
IRL,20,2009,201.260039
IRL,20,2010,238.3572745
IRL,20,2011,242.4164372
IRL,21t22,1995,575.820666
IRL,21t22,1996,617.782007
IRL,21t22,1997,703.153015
IRL,21t22,1998,748.895296
IRL,21t22,1999,835.311724
IRL,21t22,2000,909.430203
IRL,21t22,2001,939.792395
IRL,21t22,2002,969.797977
IRL,21t22,2003,980.609856
IRL,21t22,2004,993.399549
IRL,21t22,2005,1050.528501
IRL,21t22,2006,1061.541855
IRL,21t22,2007,1088.582602
IRL,21t22,2008,1259.882954
IRL,21t22,2009,1007.138349
IRL,21t22,2010,987.2382286
IRL,21t22,2011,766.625083
IRL,23,1995,115.0830114
IRL,23,1996,128.8466017
IRL,23,1997,149.5360751
IRL,23,1998,166.3607004
IRL,23,1999,154.4924708
IRL,23,2000,191.9030389
IRL,23,2001,205.9308356
IRL,23,2002,234.7077844
IRL,23,2003,217.9882704
IRL,23,2004,252.7387226
IRL,23,2005,258.9638964
IRL,23,2006,314.2083552
IRL,23,2007,295.0538922
IRL,23,2008,1049.994135
IRL,23,2009,705.5863063
IRL,23,2010,481.2327391
IRL,23,2011,490.0491668
IRL,24,1995,589.098154
IRL,24,1996,632.149051
IRL,24,1997,719.997162
IRL,24,1998,836.995424
IRL,24,1999,925.299956
IRL,24,2000,987.536371
IRL,24,2001,1129.830685
IRL,24,2002,1181.569902
IRL,24,2003,1211.429299
IRL,24,2004,1369.746047
IRL,24,2005,1567.961913
IRL,24,2006,1550.56222
IRL,24,2007,1575.54991
IRL,24,2008,1684.858545
IRL,24,2009,1561.143189
IRL,24,2010,1724.895281
IRL,24,2011,1633.414489
IRL,25,1995,226.420174
IRL,25,1996,252.463959
IRL,25,1997,250.453434
IRL,25,1998,264.650256
IRL,25,1999,276.117712
IRL,25,2000,297.246354
IRL,25,2001,286.843943
IRL,25,2002,289.390142
IRL,25,2003,330.365299
IRL,25,2004,354.516239
IRL,25,2005,380.878511
IRL,25,2006,405.252348
IRL,25,2007,416.648048
IRL,25,2008,448.9506536
IRL,25,2009,425.4429158
IRL,25,2010,410.085489
IRL,25,2011,415.6811789
IRL,26,1995,249.739916
IRL,26,1996,260.102537
IRL,26,1997,286.168319
IRL,26,1998,322.271333
IRL,26,1999,350.216056
IRL,26,2000,384.918513
IRL,26,2001,386.284531
IRL,26,2002,357.176139
IRL,26,2003,376.448188
IRL,26,2004,397.866077
IRL,26,2005,452.941282
IRL,26,2006,481.47137
IRL,26,2007,506.696931
IRL,26,2008,471.4681228
IRL,26,2009,406.6260391
IRL,26,2010,391.9478545
IRL,26,2011,397.2960531
IRL,27t28,1995,282.164247
IRL,27t28,1996,314.789564
IRL,27t28,1997,341.455686
IRL,27t28,1998,387.380982
IRL,27t28,1999,441.313949
IRL,27t28,2000,499.589904
IRL,27t28,2001,485.741801
IRL,27t28,2002,526.975228
IRL,27t28,2003,533.485335
IRL,27t28,2004,565.727337
IRL,27t28,2005,612.582087
IRL,27t28,2006,654.326258
IRL,27t28,2007,669.346968
IRL,27t28,2008,766.7989619
IRL,27t28,2009,633.5740266
IRL,27t28,2010,662.8225333
IRL,27t28,2011,659.8007558
IRL,29,1995,342.65347
IRL,29,1996,364.070527
IRL,29,1997,377.338972
IRL,29,1998,370.72969
IRL,29,1999,397.614258
IRL,29,2000,435.834605
IRL,29,2001,448.38015
IRL,29,2002,443.807308
IRL,29,2003,431.724022
IRL,29,2004,436.222127
IRL,29,2005,456.0624
IRL,29,2006,471.341573
IRL,29,2007,482.525854
IRL,29,2008,480.7301187
IRL,29,2009,376.9434085
IRL,29,2010,479.5487413
IRL,29,2011,470.8563348
IRL,30t33,1995,1083.690568
IRL,30t33,1996,1213.611968
IRL,30t33,1997,1469.596192
IRL,30t33,1998,1832.847682
IRL,30t33,1999,1937.326137
IRL,30t33,2000,2239.528885
IRL,30t33,2001,2292.194118
IRL,30t33,2002,2188.633566
IRL,30t33,2003,2128.527621
IRL,30t33,2004,2268.63254
IRL,30t33,2005,2397.236658
IRL,30t33,2006,2541.425757
IRL,30t33,2007,2612.856344
IRL,30t33,2008,3003.064508
IRL,30t33,2009,2423.150364
IRL,30t33,2010,2733.934011
IRL,30t33,2011,2951.21544
IRL,34t35,1995,243.108946
IRL,34t35,1996,275.21198
IRL,34t35,1997,269.501544
IRL,34t35,1998,282.078107
IRL,34t35,1999,309.642229
IRL,34t35,2000,348.674152
IRL,34t35,2001,346.884403
IRL,34t35,2002,359.931533
IRL,34t35,2003,389.595899
IRL,34t35,2004,375.26692
IRL,34t35,2005,392.687711
IRL,34t35,2006,413.880463
IRL,34t35,2007,424.023482
IRL,34t35,2008,403.8474675
IRL,34t35,2009,425.8297586
IRL,34t35,2010,324.0858673
IRL,34t35,2011,321.2728225
IRL,36t37,1995,90.24895062
IRL,36t37,1996,98.62180432
IRL,36t37,1997,109.4063439
IRL,36t37,1998,126.1540626
IRL,36t37,1999,119.8264522
IRL,36t37,2000,108.7386581
IRL,36t37,2001,107.3498304
IRL,36t37,2002,116.5941456
IRL,36t37,2003,142.9734026
IRL,36t37,2004,124.9697024
IRL,36t37,2005,114.0695036
IRL,36t37,2006,117.7083178
IRL,36t37,2007,139.9484988
IRL,36t37,2008,113.9638542
IRL,36t37,2009,92.67476264
IRL,36t37,2010,77.47918944
IRL,36t37,2011,73.68473013
IRL,E,1995,401.497474
IRL,E,1996,381.776411
IRL,E,1997,430.444774
IRL,E,1998,467.984007
IRL,E,1999,492.73322
IRL,E,2000,482.074432
IRL,E,2001,634.090831
IRL,E,2002,584.97771
IRL,E,2003,603.654443
IRL,E,2004,673.050877
IRL,E,2005,701.357679
IRL,E,2006,886.288894
IRL,E,2007,832.844685
IRL,E,2008,848.3748956
IRL,E,2009,843.3218449
IRL,E,2010,842.0328831
IRL,E,2011,826.5462034
IRL,F,1995,1896.737223
IRL,F,1996,2061.233079
IRL,F,1997,2363.232572
IRL,F,1998,2907.849372
IRL,F,1999,3608.182927
IRL,F,2000,4611.715117
IRL,F,2001,5371.58659
IRL,F,2002,5940.660681
IRL,F,2003,6558.109889
IRL,F,2004,7556.617986
IRL,F,2005,9378.14353
IRL,F,2006,10524.26148
IRL,F,2007,11178.35817
IRL,F,2008,10300.78616
IRL,F,2009,9061.307122
IRL,F,2010,10194.68198
IRL,F,2011,9107.592337
IRL,50,1995,354.118993
IRL,50,1996,389.6114319
IRL,50,1997,471.0277037
IRL,50,1998,524.4260791
IRL,50,1999,522.7258272
IRL,50,2000,550.0577962
IRL,50,2001,571.302521
IRL,50,2002,682.305947
IRL,50,2003,725.016672
IRL,50,2004,765.675966
IRL,50,2005,840.776458
IRL,50,2006,963.316772
IRL,50,2007,1035.199549
IRL,50,2008,1126.589146
IRL,50,2009,912.9344601
IRL,50,2010,793.216114
IRL,50,2011,801.4749374
IRL,51,1995,1129.942837
IRL,51,1996,1243.194111
IRL,51,1997,1488.045197
IRL,51,1998,1507.664455
IRL,51,1999,1674.020479
IRL,51,2000,2035.103812
IRL,51,2001,1995.483383
IRL,51,2002,2102.726506
IRL,51,2003,2261.646439
IRL,51,2004,2449.670989
IRL,51,2005,2992.478662
IRL,51,2006,3029.667352
IRL,51,2007,3593.983165
IRL,51,2008,3911.267569
IRL,51,2009,3169.505902
IRL,51,2010,2753.870365
IRL,51,2011,2782.543168
IRL,52,1995,1335.850479
IRL,52,1996,1469.739349
IRL,52,1997,1625.389067
IRL,52,1998,1488.257938
IRL,52,1999,1847.108381
IRL,52,2000,2027.77152
IRL,52,2001,2289.933888
IRL,52,2002,2277.069367
IRL,52,2003,2434.291205
IRL,52,2004,2702.101652
IRL,52,2005,3190.219984
IRL,52,2006,3432.898025
IRL,52,2007,3696.405436
IRL,52,2008,4022.731894
IRL,52,2009,3259.831309
IRL,52,2010,2832.350882
IRL,52,2011,2861.84081
IRL,H,1995,442.536397
IRL,H,1996,488.999713
IRL,H,1997,658.998155
IRL,H,1998,1201.728609
IRL,H,1999,1311.733533
IRL,H,2000,1540.40333
IRL,H,2001,1573.117608
IRL,H,2002,1739.934627
IRL,H,2003,1889.496464
IRL,H,2004,2010.516989
IRL,H,2005,2231.110555
IRL,H,2006,2435.516135
IRL,H,2007,2880.428554
IRL,H,2008,2934.888989
IRL,H,2009,2574.776868
IRL,H,2010,2327.566907
IRL,H,2011,2273.792306
IRL,60,1995,336.7892626
IRL,60,1996,377.576812
IRL,60,1997,452.5544112
IRL,60,1998,668.6580604
IRL,60,1999,810.4619819
IRL,60,2000,662.6891679
IRL,60,2001,739.1022538
IRL,60,2002,498.3127061
IRL,60,2003,580.938967
IRL,60,2004,637.642937
IRL,60,2005,644.2253429
IRL,60,2006,791.2324087
IRL,60,2007,863.4389356
IRL,60,2008,985.1153148
IRL,60,2009,906.0014841
IRL,60,2010,830.5789704
IRL,60,2011,826.9920014
IRL,61,1995,76.08135915
IRL,61,1996,89.48283576
IRL,61,1997,72.08552378
IRL,61,1998,113.3978784
IRL,61,1999,102.533787
IRL,61,2000,99.89634585
IRL,61,2001,130.4772935
IRL,61,2002,107.881187
IRL,61,2003,88.98357551
IRL,61,2004,114.999465
IRL,61,2005,116.1866077
IRL,61,2006,142.6994615
IRL,61,2007,155.7219722
IRL,61,2008,177.6664143
IRL,61,2009,163.3981653
IRL,61,2010,149.7956485
IRL,61,2011,149.1487355
IRL,62,1995,249.1077179
IRL,62,1996,292.9872081
IRL,62,1997,385.1033502
IRL,62,1998,586.3407926
IRL,62,1999,530.1663736
IRL,62,2000,516.5290872
IRL,62,2001,674.6524786
IRL,62,2002,557.8159099
IRL,62,2003,460.1029661
IRL,62,2004,594.6220374
IRL,62,2005,600.7603374
IRL,62,2006,737.8490369
IRL,62,2007,805.1838879
IRL,62,2008,918.6509277
IRL,62,2009,844.8747993
IRL,62,2010,774.5409397
IRL,62,2011,771.1959786
IRL,63,1995,249.9775943
IRL,63,1996,331.0460451
IRL,63,1997,406.95036
IRL,63,1998,545.8824001
IRL,63,1999,607.4357981
IRL,63,2000,568.5507159
IRL,63,2001,725.5223719
IRL,63,2002,578.6393023
IRL,63,2003,606.5395529
IRL,63,2004,674.6120326
IRL,63,2005,681.5760716
IRL,63,2006,837.1062746
IRL,63,2007,913.4991727
IRL,63,2008,1042.230073
IRL,63,2009,958.5294015
IRL,63,2010,878.734061
IRL,63,2011,874.9391276
IRL,64,1995,444.703287
IRL,64,1996,532.057067
IRL,64,1997,611.7718478
IRL,64,1998,687.4440326
IRL,64,1999,976.3069634
IRL,64,2000,1482.975212
IRL,64,2001,1333.373582
IRL,64,2002,1850.275645
IRL,64,2003,2130.513063
IRL,64,2004,1815.338393
IRL,64,2005,2083.342913
IRL,64,2006,2012.076085
IRL,64,2007,2138.748985
IRL,64,2008,2207.801722
IRL,64,2009,2086.591937
IRL,64,2010,1918.785799
IRL,64,2011,1737.087867
IRL,J,1995,1673.969058
IRL,J,1996,1839.120734
IRL,J,1997,1805.862469
IRL,J,1998,2070.138724
IRL,J,1999,2247.327572
IRL,J,2000,2564.312562
IRL,J,2001,2924.21801
IRL,J,2002,3205.969412
IRL,J,2003,3580.061111
IRL,J,2004,4217.673838
IRL,J,2005,4788.009119
IRL,J,2006,5676.290531
IRL,J,2007,6356.846699
IRL,J,2008,6698.192364
IRL,J,2009,5593.012307
IRL,J,2010,4674.517235
IRL,J,2011,5028.357526
IRL,70,1995,85.02783979
IRL,70,1996,93.60615737
IRL,70,1997,125.7115843
IRL,70,1998,153.165421
IRL,70,1999,168.34211
IRL,70,2000,180.705865
IRL,70,2001,206.821519
IRL,70,2002,244.59608
IRL,70,2003,237.51061
IRL,70,2004,322.804697
IRL,70,2005,410.696313
IRL,70,2006,449.32538
IRL,70,2007,495.467634
IRL,70,2008,424.7622093
IRL,70,2009,434.770595
IRL,70,2010,427.4434239
IRL,70,2011,372.6997976
IRL,71t74,1995,1175.104558
IRL,71t74,1996,1387.742889
IRL,71t74,1997,1899.423302
IRL,71t74,1998,2399.285093
IRL,71t74,1999,2950.20658
IRL,71t74,2000,3497.268006
IRL,71t74,2001,4252.077679
IRL,71t74,2002,4364.765517
IRL,71t74,2003,4427.423873
IRL,71t74,2004,4640.569848
IRL,71t74,2005,5418.887432
IRL,71t74,2006,6093.464869
IRL,71t74,2007,6691.72092
IRL,71t74,2008,7797.569299
IRL,71t74,2009,6868.436716
IRL,71t74,2010,6698.693541
IRL,71t74,2011,6674.136506
IRL,L,1995,2236.526294
IRL,L,1996,2350.417784
IRL,L,1997,2517.399141
IRL,L,1998,2711.330695
IRL,L,1999,2835.572028
IRL,L,2000,3131.504166
IRL,L,2001,3498.24677
IRL,L,2002,3929.004109
IRL,L,2003,4220.760457
IRL,L,2004,4619.630723
IRL,L,2005,4834.136228
IRL,L,2006,5180.172347
IRL,L,2007,5733.439234
IRL,L,2008,6035.065024
IRL,L,2009,6181.586898
IRL,L,2010,5823.434354
IRL,L,2011,5812.015587
IRL,M,1995,2480.839619
IRL,M,1996,2629.656062
IRL,M,1997,2747.619014
IRL,M,1998,2835.965276
IRL,M,1999,2934.218125
IRL,M,2000,3201.916781
IRL,M,2001,3695.427076
IRL,M,2002,4314.860998
IRL,M,2003,4886.708514
IRL,M,2004,5212.433691
IRL,M,2005,5859.518431
IRL,M,2006,6580.154719
IRL,M,2007,7118.350533
IRL,M,2008,7836.193129
IRL,M,2009,8273.64598
IRL,M,2010,8133.536719
IRL,M,2011,8144.705068
IRL,N,1995,2439.603361
IRL,N,1996,2755.370864
IRL,N,1997,2976.831776
IRL,N,1998,2979.287384
IRL,N,1999,3451.58761
IRL,N,2000,4172.817608
IRL,N,2001,4964.195931
IRL,N,2002,5675.161021
IRL,N,2003,6628.573445
IRL,N,2004,7409.27027
IRL,N,2005,8117.519451
IRL,N,2006,9169.76905
IRL,N,2007,10026.42581
IRL,N,2008,11047.91756
IRL,N,2009,10779.27386
IRL,N,2010,9874.589435
IRL,N,2011,10001.16958
IRL,O,1995,841.292818
IRL,O,1996,895.971907
IRL,O,1997,966.27959
IRL,O,1998,1227.261694
IRL,O,1999,1373.999845
IRL,O,2000,1354.528717
IRL,O,2001,1438.971637
IRL,O,2002,1711.265181
IRL,O,2003,1862.451298
IRL,O,2004,2154.204955
IRL,O,2005,2188.398981
IRL,O,2006,2366.645434
IRL,O,2007,2504.831983
IRL,O,2008,2682.362672
IRL,O,2009,2485.268958
IRL,O,2010,2187.493125
IRL,O,2011,2241.994053
IRL,P,1995,46.331163
IRL,P,1996,48.485795
IRL,P,1997,74.519827
IRL,P,1998,72.179674
IRL,P,1999,78.32192
IRL,P,2000,70.610252
IRL,P,2001,72.113103
IRL,P,2002,82.749142
IRL,P,2003,94.186534
IRL,P,2004,91.906523
IRL,P,2005,137.807759
IRL,P,2006,158.423314
IRL,P,2007,196.809322
IRL,P,2008,197.136648
IRL,P,2009,158.741097
IRL,P,2010,108.9908979
IRL,P,2011,109.1767993
ITA,AtB,1995,8352
ITA,AtB,1996,8067.1
ITA,AtB,1997,7982.9
ITA,AtB,1998,7745.2
ITA,AtB,1999,7657.1
ITA,AtB,2000,7732.3
ITA,AtB,2001,8088.2
ITA,AtB,2002,8060.5
ITA,AtB,2003,7398.7
ITA,AtB,2004,7820.8
ITA,AtB,2005,8750.6
ITA,AtB,2006,9196.7
ITA,AtB,2007,9337.9
ITA,AtB,2008,9157.633059
ITA,AtB,2009,8856.682656
ITA,AtB,2010,9320.626098
ITA,AtB,2011,9520.467042
ITA,C,1995,1107.1
ITA,C,1996,1145.4
ITA,C,1997,1233
ITA,C,1998,1217.9
ITA,C,1999,1249.2
ITA,C,2000,1215.6
ITA,C,2001,1211.4
ITA,C,2002,1464.8
ITA,C,2003,1415.1
ITA,C,2004,1401.2
ITA,C,2005,1482
ITA,C,2006,1500.6
ITA,C,2007,1539.1
ITA,C,2008,1603.506665
ITA,C,2009,1930.455077
ITA,C,2010,1693.233873
ITA,C,2011,1647.093137
ITA,15t16,1995,8932.4
ITA,15t16,1996,9129.3
ITA,15t16,1997,9551.3
ITA,15t16,1998,10017.1
ITA,15t16,1999,9755.9
ITA,15t16,2000,9728.5
ITA,15t16,2001,9782.9
ITA,15t16,2002,9979.7
ITA,15t16,2003,10195.9
ITA,15t16,2004,11125.3
ITA,15t16,2005,11416.8
ITA,15t16,2006,11784.4
ITA,15t16,2007,12068.6
ITA,15t16,2008,12645.79136
ITA,15t16,2009,13125.80459
ITA,15t16,2010,13335.25363
ITA,15t16,2011,14940.00775
ITA,17t18,1995,11693.3
ITA,17t18,1996,11903
ITA,17t18,1997,12085.1
ITA,17t18,1998,11983.3
ITA,17t18,1999,11506.7
ITA,17t18,2000,11885.6
ITA,17t18,2001,12170.7
ITA,17t18,2002,12478.3
ITA,17t18,2003,12475.1
ITA,17t18,2004,12351.2
ITA,17t18,2005,12040.2
ITA,17t18,2006,11719.7
ITA,17t18,2007,11965.4
ITA,17t18,2008,12340.27389
ITA,17t18,2009,12208.21334
ITA,17t18,2010,11819.8718
ITA,17t18,2011,12361.11741
ITA,19,1995,3380.4
ITA,19,1996,3542
ITA,19,1997,3732.2
ITA,19,1998,3635.6
ITA,19,1999,3546.6
ITA,19,2000,3704.4
ITA,19,2001,3790.8
ITA,19,2002,3823.9
ITA,19,2003,3827.9
ITA,19,2004,3681.9
ITA,19,2005,3520.1
ITA,19,2006,3597
ITA,19,2007,3793.5
ITA,19,2008,3878.178467
ITA,19,2009,3556.052904
ITA,19,2010,3442.935366
ITA,19,2011,3873.494864
ITA,20,1995,2123.8
ITA,20,1996,2144.1
