iso_i,code,year,k_ppi
NLD,19,1998,93.04670442
NLD,19,1999,89.28694623
NLD,19,2000,90.32698333
NLD,19,2001,88.47878988
NLD,19,2002,82.85025414
NLD,19,2003,83.75791594
NLD,19,2004,70.27977949
NLD,19,2005,80.93656549
NLD,19,2006,76.22287208
NLD,19,2007,76.12266976
NLD,19,2008,NA
NLD,19,2009,NA
NLD,19,2010,.
NLD,19,2011,.
NLD,20,1995,100
NLD,20,1996,97.96225975
NLD,20,1997,94.12739758
NLD,20,1998,94.38336353
NLD,20,1999,91.1909766
NLD,20,2000,87.43562566
NLD,20,2001,90.12564119
NLD,20,2002,83.06772204
NLD,20,2003,84.15896558
NLD,20,2004,80.09229692
NLD,20,2005,82.58200782
NLD,20,2006,80.7000049
NLD,20,2007,86.42299901
NLD,20,2008,NA
NLD,20,2009,NA
NLD,20,2010,.
NLD,20,2011,.
NLD,21t22,1995,100
NLD,21t22,1996,97.52117895
NLD,21t22,1997,92.5507125
NLD,21t22,1998,90.25837867
NLD,21t22,1999,81.51147092
NLD,21t22,2000,82.26192835
NLD,21t22,2001,79.55632045
NLD,21t22,2002,83.11033629
NLD,21t22,2003,80.60215775
NLD,21t22,2004,75.7764882
NLD,21t22,2005,78.85507159
NLD,21t22,2006,74.33962027
NLD,21t22,2007,76.92225746
NLD,21t22,2008,NA
NLD,21t22,2009,NA
NLD,21t22,2010,.
NLD,21t22,2011,.
NLD,23,1995,100
NLD,23,1996,99.78918936
NLD,23,1997,100.6110577
NLD,23,1998,99.06487156
NLD,23,1999,96.539348
NLD,23,2000,87.86043359
NLD,23,2001,121.5053465
NLD,23,2002,128.8932086
NLD,23,2003,136.2863664
NLD,23,2004,137.0107932
NLD,23,2005,126.1757256
NLD,23,2006,123.4795776
NLD,23,2007,137.4345274
NLD,23,2008,NA
NLD,23,2009,NA
NLD,23,2010,.
NLD,23,2011,.
NLD,24,1995,100
NLD,24,1996,99.12393464
NLD,24,1997,99.08972012
NLD,24,1998,99.13721895
NLD,24,1999,96.31150656
NLD,24,2000,96.77912098
NLD,24,2001,91.43618538
NLD,24,2002,95.54696999
NLD,24,2003,89.82553678
NLD,24,2004,88.95117106
NLD,24,2005,86.98009089
NLD,24,2006,95.7631026
NLD,24,2007,90.52685377
NLD,24,2008,NA
NLD,24,2009,NA
NLD,24,2010,.
NLD,24,2011,.
NLD,25,1995,100
NLD,25,1996,95.47594317
NLD,25,1997,94.14499418
NLD,25,1998,92.20816077
NLD,25,1999,89.4788275
NLD,25,2000,91.1887182
NLD,25,2001,87.24954748
NLD,25,2002,83.45877121
NLD,25,2003,83.15432825
NLD,25,2004,80.87988418
NLD,25,2005,83.15180415
NLD,25,2006,83.26109604
NLD,25,2007,87.80287541
NLD,25,2008,NA
NLD,25,2009,NA
NLD,25,2010,.
NLD,25,2011,.
NLD,26,1995,100
NLD,26,1996,99.13235391
NLD,26,1997,98.25861794
NLD,26,1998,96.02678225
NLD,26,1999,92.04804534
NLD,26,2000,96.97630301
NLD,26,2001,97.06572651
NLD,26,2002,92.41397229
NLD,26,2003,89.93026503
NLD,26,2004,94.34550123
NLD,26,2005,89.16226244
NLD,26,2006,91.88121206
NLD,26,2007,92.2476369
NLD,26,2008,NA
NLD,26,2009,NA
NLD,26,2010,.
NLD,26,2011,.
NLD,27t28,1995,100
NLD,27t28,1996,98.5216364
NLD,27t28,1997,97.28750031
NLD,27t28,1998,94.70336049
NLD,27t28,1999,91.80070072
NLD,27t28,2000,95.69121673
NLD,27t28,2001,90.9035527
NLD,27t28,2002,89.72556458
NLD,27t28,2003,90.42669749
NLD,27t28,2004,88.63840072
NLD,27t28,2005,87.23189673
NLD,27t28,2006,92.16463784
NLD,27t28,2007,91.60982612
NLD,27t28,2008,NA
NLD,27t28,2009,NA
NLD,27t28,2010,.
NLD,27t28,2011,.
NLD,29,1995,100
NLD,29,1996,96.84815022
NLD,29,1997,93.27780417
NLD,29,1998,85.23689481
NLD,29,1999,83.45119975
NLD,29,2000,83.30041154
NLD,29,2001,74.30587734
NLD,29,2002,69.42271234
NLD,29,2003,74.62389965
NLD,29,2004,70.57177001
NLD,29,2005,64.41105626
NLD,29,2006,70.77382022
NLD,29,2007,80.8079983
NLD,29,2008,NA
NLD,29,2009,NA
NLD,29,2010,.
NLD,29,2011,.
NLD,30t33,1995,100
NLD,30t33,1996,97.33886117
NLD,30t33,1997,95.19264989
NLD,30t33,1998,92.45768077
NLD,30t33,1999,89.57586207
NLD,30t33,2000,95.13269401
NLD,30t33,2001,92.03445068
NLD,30t33,2002,92.32013368
NLD,30t33,2003,79.35803695
NLD,30t33,2004,94.43019637
NLD,30t33,2005,95.40184215
NLD,30t33,2006,93.15567108
NLD,30t33,2007,92.15925643
NLD,30t33,2008,NA
NLD,30t33,2009,NA
NLD,30t33,2010,.
NLD,30t33,2011,.
NLD,34t35,1995,100
NLD,34t35,1996,104.734612
NLD,34t35,1997,96.29058047
NLD,34t35,1998,92.98784925
NLD,34t35,1999,91.47885931
NLD,34t35,2000,91.79549415
NLD,34t35,2001,93.2749655
NLD,34t35,2002,88.34517189
NLD,34t35,2003,88.05458903
NLD,34t35,2004,90.26253576
NLD,34t35,2005,88.86242238
NLD,34t35,2006,81.28163439
NLD,34t35,2007,91.10417007
NLD,34t35,2008,NA
NLD,34t35,2009,NA
NLD,34t35,2010,.
NLD,34t35,2011,.
NLD,36t37,1995,100
NLD,36t37,1996,99.83630883
NLD,36t37,1997,98.23628065
NLD,36t37,1998,95.58311886
NLD,36t37,1999,89.29333066
NLD,36t37,2000,92.09522393
NLD,36t37,2001,86.85041434
NLD,36t37,2002,86.65459477
NLD,36t37,2003,82.36496036
NLD,36t37,2004,79.04357459
NLD,36t37,2005,77.52859771
NLD,36t37,2006,81.70000845
NLD,36t37,2007,78.13591245
NLD,36t37,2008,NA
NLD,36t37,2009,NA
NLD,36t37,2010,.
NLD,36t37,2011,.
NLD,E,1995,100
NLD,E,1996,100.0759129
NLD,E,1997,99.41849689
NLD,E,1998,99.67960343
NLD,E,1999,101.1571807
NLD,E,2000,102.9390432
NLD,E,2001,100.0310474
NLD,E,2002,101.9077093
NLD,E,2003,96.06941106
NLD,E,2004,101.030602
NLD,E,2005,102.8255578
NLD,E,2006,109.3765306
NLD,E,2007,107.1473217
NLD,E,2008,NA
NLD,E,2009,NA
NLD,E,2010,.
NLD,E,2011,.
NLD,F,1995,100
NLD,F,1996,99.034178
NLD,F,1997,96.24663311
NLD,F,1998,91.71299534
NLD,F,1999,90.68553723
NLD,F,2000,88.94529829
NLD,F,2001,85.4773648
NLD,F,2002,82.70204438
NLD,F,2003,80.76406012
NLD,F,2004,81.56035985
NLD,F,2005,76.0003212
NLD,F,2006,81.01442518
NLD,F,2007,82.01215656
NLD,F,2008,NA
NLD,F,2009,NA
NLD,F,2010,.
NLD,F,2011,.
NLD,50,1995,100
NLD,50,1996,99.62170025
NLD,50,1997,98.53607482
NLD,50,1998,96.85026503
NLD,50,1999,93.81195493
NLD,50,2000,93.90163874
NLD,50,2001,91.05771261
NLD,50,2002,86.54241903
NLD,50,2003,86.40758566
NLD,50,2004,83.04468369
NLD,50,2005,84.81211026
NLD,50,2006,88.43349637
NLD,50,2007,85.63897732
NLD,50,2008,NA
NLD,50,2009,NA
NLD,50,2010,.
NLD,50,2011,.
NLD,51,1995,100
NLD,51,1996,97.32775197
NLD,51,1997,93.30010651
NLD,51,1998,88.78338325
NLD,51,1999,83.35188895
NLD,51,2000,81.0825689
NLD,51,2001,73.73200599
NLD,51,2002,70.51796504
NLD,51,2003,70.45264076
NLD,51,2004,68.88191873
NLD,51,2005,66.45365953
NLD,51,2006,63.45125814
NLD,51,2007,65.19208791
NLD,51,2008,NA
NLD,51,2009,NA
NLD,51,2010,.
NLD,51,2011,.
NLD,52,1995,100
NLD,52,1996,100.1946608
NLD,52,1997,99.40645105
NLD,52,1998,99.17762547
NLD,52,1999,93.48916491
NLD,52,2000,92.0475997
NLD,52,2001,86.39052688
NLD,52,2002,88.63106653
NLD,52,2003,84.80458566
NLD,52,2004,81.70953593
NLD,52,2005,81.80845757
NLD,52,2006,75.74625775
NLD,52,2007,76.45119551
NLD,52,2008,NA
NLD,52,2009,NA
NLD,52,2010,.
NLD,52,2011,.
NLD,H,1995,100
NLD,H,1996,100.4203527
NLD,H,1997,100.2753954
NLD,H,1998,100.4979432
NLD,H,1999,100.3762843
NLD,H,2000,98.34263205
NLD,H,2001,94.80620205
NLD,H,2002,94.31213901
NLD,H,2003,94.49774849
NLD,H,2004,92.26518623
NLD,H,2005,90.80549463
NLD,H,2006,85.03463668
NLD,H,2007,89.08789155
NLD,H,2008,NA
NLD,H,2009,NA
NLD,H,2010,.
NLD,H,2011,.
NLD,60,1995,100
NLD,60,1996,100.5954411
NLD,60,1997,100.3560308
NLD,60,1998,100.9942483
NLD,60,1999,101.6059623
NLD,60,2000,101.9034147
NLD,60,2001,101.209318
NLD,60,2002,103.5689186
NLD,60,2003,99.88215865
NLD,60,2004,93.65945791
NLD,60,2005,99.73156664
NLD,60,2006,97.70274342
NLD,60,2007,95.2856716
NLD,60,2008,NA
NLD,60,2009,NA
NLD,60,2010,.
NLD,60,2011,.
NLD,61,1995,100
NLD,61,1996,100.5954411
NLD,61,1997,100.3560308
NLD,61,1998,100.9942483
NLD,61,1999,101.6059623
NLD,61,2000,101.9034147
NLD,61,2001,101.209318
NLD,61,2002,103.5689186
NLD,61,2003,99.88215865
NLD,61,2004,93.65945791
NLD,61,2005,99.73156664
NLD,61,2006,97.70274342
NLD,61,2007,95.2856716
NLD,61,2008,NA
NLD,61,2009,NA
NLD,61,2010,.
NLD,61,2011,.
NLD,62,1995,100
NLD,62,1996,100.5954411
NLD,62,1997,100.3560308
NLD,62,1998,100.9942483
NLD,62,1999,101.6059623
NLD,62,2000,101.9034147
NLD,62,2001,101.209318
NLD,62,2002,103.5689186
NLD,62,2003,99.88215865
NLD,62,2004,93.65945791
NLD,62,2005,99.73156664
NLD,62,2006,97.70274342
NLD,62,2007,95.2856716
NLD,62,2008,NA
NLD,62,2009,NA
NLD,62,2010,.
NLD,62,2011,.
NLD,63,1995,100
NLD,63,1996,100.5954411
NLD,63,1997,100.3560308
NLD,63,1998,100.9942483
NLD,63,1999,101.6059623
NLD,63,2000,101.9034147
NLD,63,2001,101.209318
NLD,63,2002,103.5689186
NLD,63,2003,99.88215865
NLD,63,2004,93.65945791
NLD,63,2005,99.73156664
NLD,63,2006,97.70274342
NLD,63,2007,95.2856716
NLD,63,2008,NA
NLD,63,2009,NA
NLD,63,2010,.
NLD,63,2011,.
NLD,64,1995,100
NLD,64,1996,99.14238482
NLD,64,1997,97.82047374
NLD,64,1998,99.78605348
NLD,64,1999,98.68217627
NLD,64,2000,98.76998939
NLD,64,2001,93.8633301
NLD,64,2002,100.9808742
NLD,64,2003,70.5541227
NLD,64,2004,74.00216729
NLD,64,2005,76.90351942
NLD,64,2006,75.44738924
NLD,64,2007,60.16028749
NLD,64,2008,NA
NLD,64,2009,NA
NLD,64,2010,.
NLD,64,2011,.
NLD,J,1995,100
NLD,J,1996,92.73785473
NLD,J,1997,88.73324275
NLD,J,1998,87.88910756
NLD,J,1999,79.9595818
NLD,J,2000,78.73295817
NLD,J,2001,74.51338935
NLD,J,2002,24.57792799
NLD,J,2003,50.66571813
NLD,J,2004,45.76404871
NLD,J,2005,38.25449561
NLD,J,2006,39.58657063
NLD,J,2007,28.46017787
NLD,J,2008,NA
NLD,J,2009,NA
NLD,J,2010,.
NLD,J,2011,.
NLD,70,1995,100
NLD,70,1996,103.8552156
NLD,70,1997,106.7279468
NLD,70,1998,110.0060338
NLD,70,1999,115.2077396
NLD,70,2000,121.7681091
NLD,70,2001,129.6521934
NLD,70,2002,135.6715165
NLD,70,2003,140.9532842
NLD,70,2004,144.7548648
NLD,70,2005,148.3869966
NLD,70,2006,153.8170116
NLD,70,2007,154.9163607
NLD,70,2008,NA
NLD,70,2009,NA
NLD,70,2010,.
NLD,70,2011,.
NLD,71t74,1995,100
NLD,71t74,1996,97.33489802
NLD,71t74,1997,92.83262288
NLD,71t74,1998,88.32342105
NLD,71t74,1999,83.33491201
NLD,71t74,2000,83.50045995
NLD,71t74,2001,81.46308032
NLD,71t74,2002,76.73396224
NLD,71t74,2003,75.26848708
NLD,71t74,2004,74.08576732
NLD,71t74,2005,70.16936095
NLD,71t74,2006,72.65934663
NLD,71t74,2007,67.14208072
NLD,71t74,2008,NA
NLD,71t74,2009,NA
NLD,71t74,2010,.
NLD,71t74,2011,.
NLD,L,1995,100
NLD,L,1996,100.5052356
NLD,L,1997,99.34130336
NLD,L,1998,98.80624099
NLD,L,1999,97.93231443
NLD,L,2000,98.65884224
NLD,L,2001,102.2752226
NLD,L,2002,102.6490838
NLD,L,2003,102.4772962
NLD,L,2004,98.52754553
NLD,L,2005,94.66318415
NLD,L,2006,92.49627465
NLD,L,2007,99.82856432
NLD,L,2008,NA
NLD,L,2009,NA
NLD,L,2010,.
NLD,L,2011,.
NLD,M,1995,100
NLD,M,1996,100.248715
NLD,M,1997,89.26149297
NLD,M,1998,80.13750344
NLD,M,1999,73.47842744
NLD,M,2000,70.05406488
NLD,M,2001,65.14300856
NLD,M,2002,61.94372082
NLD,M,2003,54.38266156
NLD,M,2004,45.84796988
NLD,M,2005,41.83000842
NLD,M,2006,38.97256262
NLD,M,2007,37.94049705
NLD,M,2008,NA
NLD,M,2009,NA
NLD,M,2010,.
NLD,M,2011,.
NLD,N,1995,100
NLD,N,1996,100.7283999
NLD,N,1997,99.70641352
NLD,N,1998,97.64987775
NLD,N,1999,92.82084391
NLD,N,2000,96.12733574
NLD,N,2001,97.42067618
NLD,N,2002,96.92646339
NLD,N,2003,95.33886564
NLD,N,2004,95.12860209
NLD,N,2005,89.3151271
NLD,N,2006,84.85833939
NLD,N,2007,86.60861796
NLD,N,2008,NA
NLD,N,2009,NA
NLD,N,2010,.
NLD,N,2011,.
NLD,O,1995,100
NLD,O,1996,99.49314949
NLD,O,1997,99.26140641
NLD,O,1998,94.19864225
NLD,O,1999,89.84402842
NLD,O,2000,89.59566151
NLD,O,2001,85.28471878
NLD,O,2002,81.79454768
NLD,O,2003,77.97098334
NLD,O,2004,78.7647613
NLD,O,2005,79.57194663
NLD,O,2006,74.71317806
NLD,O,2007,73.73819099
NLD,O,2008,NA
NLD,O,2009,NA
NLD,O,2010,.
NLD,O,2011,.
NLD,P,1995,NA
NLD,P,1996,NA
NLD,P,1997,NA
NLD,P,1998,NA
NLD,P,1999,NA
NLD,P,2000,NA
NLD,P,2001,NA
NLD,P,2002,NA
NLD,P,2003,NA
NLD,P,2004,NA
NLD,P,2005,NA
NLD,P,2006,NA
NLD,P,2007,NA
NLD,P,2008,NA
NLD,P,2009,NA
NLD,P,2010,.
NLD,P,2011,.
POL,AtB,1995,100
POL,AtB,1996,116.6685505
POL,AtB,1997,129.0258514
POL,AtB,1998,143.2755809
POL,AtB,1999,149.0158402
POL,AtB,2000,161.4700231
POL,AtB,2001,163.0411264
POL,AtB,2002,163.1428525
POL,AtB,2003,168.7507064
POL,AtB,2004,170.8417432
POL,AtB,2005,170.3734802
POL,AtB,2006,172.7680806
POL,AtB,2007,178.9731053
POL,AtB,2008,NA
POL,AtB,2009,NA
POL,AtB,2010,.
POL,AtB,2011,.
POL,C,1995,100
POL,C,1996,116.7834747
POL,C,1997,130.73128
POL,C,1998,140.6584286
POL,C,1999,147.920509
POL,C,2000,153.6948236
POL,C,2001,154.2020165
POL,C,2002,146.5679946
POL,C,2003,148.6413378
POL,C,2004,154.3003812
POL,C,2005,159.6643305
POL,C,2006,160.6095537
POL,C,2007,166.3779007
POL,C,2008,NA
POL,C,2009,NA
POL,C,2010,.
POL,C,2011,.
POL,15t16,1995,100
POL,15t16,1996,114.5482177
POL,15t16,1997,128.6973074
POL,15t16,1998,139.4123607
POL,15t16,1999,146.0210003
POL,15t16,2000,153.5107918
POL,15t16,2001,154.2031255
POL,15t16,2002,155.1978754
POL,15t16,2003,156.7775015
POL,15t16,2004,161.2554113
POL,15t16,2005,162.5556477
POL,15t16,2006,163.4091677
POL,15t16,2007,169.2780638
POL,15t16,2008,NA
POL,15t16,2009,NA
POL,15t16,2010,.
POL,15t16,2011,.
POL,17t18,1995,100
POL,17t18,1996,114.7560125
POL,17t18,1997,128.9175992
POL,17t18,1998,139.077427
POL,17t18,1999,144.6456191
POL,17t18,2000,151.63922
POL,17t18,2001,149.9211476
POL,17t18,2002,150.9083189
POL,17t18,2003,153.3451612
POL,17t18,2004,156.4598308
POL,17t18,2005,157.7760592
POL,17t18,2006,158.3598702
POL,17t18,2007,164.0474191
POL,17t18,2008,NA
POL,17t18,2009,NA
POL,17t18,2010,.
POL,17t18,2011,.
POL,19,1995,100
POL,19,1996,117.2123101
POL,19,1997,132.4347487
POL,19,1998,142.709778
POL,19,1999,147.7179587
POL,19,2000,155.823919
POL,19,2001,155.823919
POL,19,2002,157.0128555
POL,19,2003,159.7210752
POL,19,2004,164.2835995
POL,19,2005,166.664589
POL,19,2006,166.664589
POL,19,2007,172.6504047
POL,19,2008,NA
POL,19,2009,NA
POL,19,2010,.
POL,19,2011,.
POL,20,1995,100
POL,20,1996,114.1154641
POL,20,1997,128.3229495
POL,20,1998,137.8313144
POL,20,1999,144.2275491
POL,20,2000,150.8545913
POL,20,2001,146.1539622
POL,20,2002,147.822414
POL,20,2003,152.5652823
POL,20,2004,156.9958817
POL,20,2005,156.6730528
POL,20,2006,157.5072787
POL,20,2007,163.1642065
POL,20,2008,NA
POL,20,2009,NA
POL,20,2010,.
POL,20,2011,.
POL,21t22,1995,100
POL,21t22,1996,114.5367508
POL,21t22,1997,128.6503196
POL,21t22,1998,137.7547345
POL,21t22,1999,144.4431105
POL,21t22,2000,150.0645277
POL,21t22,2001,147.7235211
POL,21t22,2002,151.3745911
POL,21t22,2003,157.1700831
POL,21t22,2004,160.9727183
POL,21t22,2005,161.7845674
POL,21t22,2006,163.2191842
POL,21t22,2007,169.081257
POL,21t22,2008,NA
POL,21t22,2009,NA
POL,21t22,2010,.
POL,21t22,2011,.
POL,23,1995,100
POL,23,1996,114.6277509
POL,23,1997,130.3230841
POL,23,1998,140.7288903
POL,23,1999,148.2924926
POL,23,2000,156.0792883
POL,23,2001,158.5188076
POL,23,2002,154.4966443
POL,23,2003,157.580771
POL,23,2004,161.7964726
POL,23,2005,163.375995
POL,23,2006,167.1406274
POL,23,2007,173.1435402
POL,23,2008,NA
POL,23,2009,NA
POL,23,2010,.
POL,23,2011,.
POL,24,1995,100
POL,24,1996,115.87801
POL,24,1997,129.6065543
POL,24,1998,140.3476527
POL,24,1999,148.4595495
POL,24,2000,155.7583876
POL,24,2001,155.7583876
POL,24,2002,155.3830099
POL,24,2003,158.9374163
POL,24,2004,163.6070527
POL,24,2005,162.580605
POL,24,2006,163.8936482
POL,24,2007,169.7799446
POL,24,2008,NA
POL,24,2009,NA
POL,24,2010,.
POL,24,2011,.
POL,25,1995,100
POL,25,1996,114.3172524
POL,25,1997,127.4817756
POL,25,1998,136.8354768
POL,25,1999,141.9457121
POL,25,2000,148.1657085
POL,25,2001,147.5167427
POL,25,2002,147.1937415
POL,25,2003,152.9203461
POL,25,2004,155.8510638
POL,25,2005,157.4675517
POL,25,2006,160.4812422
POL,25,2007,166.2449809
POL,25,2008,NA
POL,25,2009,NA
POL,25,2010,.
POL,25,2011,.
POL,26,1995,100
POL,26,1996,116.6932707
POL,26,1997,132.0719875
POL,26,1998,141.3192488
POL,26,1999,149.6557121
POL,26,2000,156.4945227
POL,26,2001,155.9640063
POL,26,2002,153.5258216
POL,26,2003,158.9467919
POL,26,2004,163.8075117
POL,26,2005,163.7120501
POL,26,2006,165.8231612
POL,26,2007,171.7787567
POL,26,2008,NA
POL,26,2009,NA
POL,26,2010,.
POL,26,2011,.
POL,27t28,1995,100
POL,27t28,1996,115.1494502
POL,27t28,1997,129.614372
POL,27t28,1998,140.2183677
POL,27t28,1999,148.4729751
POL,27t28,2000,154.870683
POL,27t28,2001,153.9863714
POL,27t28,2002,154.8195757
POL,27t28,2003,159.5973362
POL,27t28,2004,164.1412421
POL,27t28,2005,166.7322286
POL,27t28,2006,169.6856125
POL,27t28,2007,175.7799293
POL,27t28,2008,NA
POL,27t28,2009,NA
POL,27t28,2010,.
POL,27t28,2011,.
POL,29,1995,100
POL,29,1996,116.7874433
POL,29,1997,131.5427549
POL,29,1998,141.074347
POL,29,1999,148.3641185
POL,29,2000,154.1829844
POL,29,2001,153.9285824
POL,29,2002,155.88979
POL,29,2003,158.5247772
POL,29,2004,163.3491628
POL,29,2005,164.6365907
POL,29,2006,166.2817231
POL,29,2007,172.2537881
POL,29,2008,NA
POL,29,2009,NA
POL,29,2010,.
POL,29,2011,.
POL,30t33,1995,100
POL,30t33,1996,115.539768
POL,30t33,1997,130.4773375
POL,30t33,1998,139.8289452
POL,30t33,1999,147.7627186
POL,30t33,2000,152.4552925
POL,30t33,2001,150.9795253
POL,30t33,2002,151.8378486
POL,30t33,2003,155.4937265
POL,30t33,2004,159.3737137
POL,30t33,2005,161.2397664
POL,30t33,2006,163.2552254
POL,30t33,2007,169.1185926
POL,30t33,2008,NA
POL,30t33,2009,NA
POL,30t33,2010,.
POL,30t33,2011,.
POL,34t35,1995,100
POL,34t35,1996,117.584676
POL,34t35,1997,132.54475
POL,34t35,1998,143.7757871
POL,34t35,1999,150.3804339
POL,34t35,2000,156.8799711
POL,34t35,2001,154.9550539
POL,34t35,2002,155.9637921
POL,34t35,2003,161.5393063
POL,34t35,2004,165.0518488
POL,34t35,2005,166.0731374
POL,34t35,2006,168.4200618
POL,34t35,2007,174.4689259
POL,34t35,2008,NA
POL,34t35,2009,NA
POL,34t35,2010,.
POL,34t35,2011,.
POL,36t37,1995,100
POL,36t37,1996,117.4009941
POL,36t37,1997,132.5220459
POL,36t37,1998,144.3979477
POL,36t37,1999,151.9801186
POL,36t37,2000,160.3334937
POL,36t37,2001,160.6156806
POL,36t37,2002,160.8946609
POL,36t37,2003,164.5181979
POL,36t37,2004,168.4110951
POL,36t37,2005,170.3575437
POL,36t37,2006,172.4691358
POL,36t37,2007,178.6634238
POL,36t37,2008,NA
POL,36t37,2009,NA
POL,36t37,2010,.
POL,36t37,2011,.
POL,E,1995,100
POL,E,1996,116.0848779
POL,E,1997,132.8410505
POL,E,1998,146.5092671
POL,E,1999,154.0179449
POL,E,2000,163.7304342
POL,E,2001,166.7168773
POL,E,2002,166.5515096
POL,E,2003,167.979239
POL,E,2004,174.7756893
POL,E,2005,179.4714782
POL,E,2006,184.7845307
POL,E,2007,191.4211303
POL,E,2008,NA
POL,E,2009,NA
POL,E,2010,.
POL,E,2011,.
POL,F,1995,100
POL,F,1996,117.3324408
POL,F,1997,133.0951385
POL,F,1998,148.0579031
POL,F,1999,156.5475692
POL,F,2000,167.3500126
POL,F,2001,170.1531253
POL,F,2002,171.5069869
POL,F,2003,173.023178
POL,F,2004,175.5735922
POL,F,2005,175.4313447
POL,F,2006,180.8032801
POL,F,2007,187.2968917
POL,F,2008,NA
POL,F,2009,NA
POL,F,2010,.
POL,F,2011,.
POL,50,1995,100
POL,50,1996,117.2312127
POL,50,1997,133.0161174
POL,50,1998,146.6749656
POL,50,1999,153.2562406
POL,50,2000,163.7947979
POL,50,2001,165.5424884
POL,50,2002,166.5023259
POL,50,2003,170.6905589
POL,50,2004,177.8369259
POL,50,2005,176.3758763
POL,50,2006,176.1924261
POL,50,2007,182.5204373
POL,50,2008,NA
POL,50,2009,NA
POL,50,2010,.
POL,50,2011,.
POL,51,1995,100
POL,51,1996,117.2221774
POL,51,1997,132.0135582
POL,51,1998,145.2941651
POL,51,1999,152.2233879
POL,51,2000,161.4074732
POL,51,2001,161.8755548
POL,51,2002,161.9336615
POL,51,2003,166.2981196
POL,51,2004,168.1559196
POL,51,2005,167.8476313
POL,51,2006,167.7201194
POL,51,2007,173.7438448
POL,51,2008,NA
POL,51,2009,NA
POL,51,2010,.
POL,51,2011,.
POL,52,1995,100
POL,52,1996,116.3650822
POL,52,1997,131.0342589
POL,52,1998,144.0708223
POL,52,1999,151.9985719
POL,52,2000,162.2876061
POL,52,2001,164.4346711
POL,52,2002,164.9377627
POL,52,2003,167.9368377
POL,52,2004,171.7408592
POL,52,2005,172.9807365
POL,52,2006,173.5243999
POL,52,2007,179.7565881
POL,52,2008,NA
POL,52,2009,NA
POL,52,2010,.
POL,52,2011,.
POL,H,1995,100
POL,H,1996,117.9066729
POL,H,1997,134.4382286
POL,H,1998,148.8828219
POL,H,1999,157.689602
POL,H,2000,167.4929653
POL,H,2001,170.6234088
POL,H,2002,170.9734691
POL,H,2003,172.8309661
POL,H,2004,176.8842959
POL,H,2005,179.0851534
POL,H,2006,180.2425298
POL,H,2007,186.7160019
POL,H,2008,NA
POL,H,2009,NA
POL,H,2010,.
POL,H,2011,.
POL,60,1995,100
POL,60,1996,116.9076805
POL,60,1997,131.4467216
POL,60,1998,144.2890889
POL,60,1999,151.1827236
POL,60,2000,159.611824
POL,60,2001,161.8703314
POL,60,2002,165.5493839
POL,60,2003,169.3321841
POL,60,2004,168.9363468
POL,60,2005,168.9108089
POL,60,2006,169.9371129
POL,60,2007,176.0404624
POL,60,2008,NA
POL,60,2009,NA
POL,60,2010,.
POL,60,2011,.
POL,61,1995,100
POL,61,1996,119.6084187
POL,61,1997,132.8976674
POL,61,1998,145.5549992
POL,61,1999,161.7275851
POL,61,2000,172.6549146
POL,61,2001,169.9580449
POL,61,2002,178.4543932
POL,61,2003,183.031475
POL,61,2004,194.1228267
POL,61,2005,187.9607728
POL,61,2006,187.9607728
POL,61,2007,194.7114482
POL,61,2008,NA
POL,61,2009,NA
POL,61,2010,.
POL,61,2011,.
POL,62,1995,100
POL,62,1996,122.7283916
POL,62,1997,144.3851847
POL,62,1998,156.9407749
POL,62,1999,163.3145708
POL,62,2000,164.1039106
POL,62,2001,165.1394063
POL,62,2002,162.1773307
POL,62,2003,162.1773307
POL,62,2004,162.1773307
POL,62,2005,154.1542905
POL,62,2006,152.203095
POL,62,2007,157.6695212
POL,62,2008,NA
POL,62,2009,NA
POL,62,2010,.
POL,62,2011,.
POL,63,1995,100
POL,63,1996,117.6349866
POL,63,1997,133.9767082
POL,63,1998,145.9988598
POL,63,1999,154.5011809
POL,63,2000,162.8797133
POL,63,2001,165.4450688
POL,63,2002,165.01018
POL,63,2003,168.6261096
POL,63,2004,170.7370307
POL,63,2005,172.2355241
POL,63,2006,173.087385
POL,63,2007,179.3038775
POL,63,2008,NA
POL,63,2009,NA
POL,63,2010,.
POL,63,2011,.
POL,64,1995,100
POL,64,1996,118.2204786
POL,64,1997,132.7548058
POL,64,1998,144.1930169
POL,64,1999,150.1781091
POL,64,2000,156.924284
POL,64,2001,157.4845037
POL,64,2002,157.6696744
POL,64,2003,157.744998
POL,64,2004,162.4464496
POL,64,2005,154.6834053
POL,64,2006,155.6735975
POL,64,2007,161.2646679
POL,64,2008,NA
POL,64,2009,NA
POL,64,2010,.
POL,64,2011,.
POL,J,1995,100
POL,J,1996,117.0319766
POL,J,1997,131.6721451
POL,J,1998,140.8046412
POL,J,1999,146.2592968
POL,J,2000,151.4761349
POL,J,2001,150.7626823
POL,J,2002,150.3309754
POL,J,2003,151.5442992
POL,J,2004,153.1650938
POL,J,2005,149.2812457
POL,J,2006,148.3754185
POL,J,2007,153.7043723
POL,J,2008,NA
POL,J,2009,NA
POL,J,2010,.
POL,J,2011,.
POL,70,1995,100
POL,70,1996,117.7508037
POL,70,1997,134.8534088
POL,70,1998,152.9151369
POL,70,1999,163.2301017
POL,70,2000,175.6635691
POL,70,2001,179.3560174
POL,70,2002,178.0859698
