iso_i,Code,year,real_k
SVN,19,2003,107.1806982
SVN,19,2004,109.6007684
SVN,19,2005,106.2709619
SVN,19,2006,109.2931765
SVN,19,2007,102.6621264
SVN,19,2008,103.3006795
SVN,19,2009,93.18091148
SVN,19,2010,.
SVN,19,2011,.
SVN,20,1995,215.699067
SVN,20,1996,217.10352
SVN,20,1997,219.2562445
SVN,20,1998,226.0156559
SVN,20,1999,234.896124
SVN,20,2000,243.9560207
SVN,20,2001,259.819225
SVN,20,2002,266.1733079
SVN,20,2003,276.231537
SVN,20,2004,287.8214046
SVN,20,2005,298.0043819
SVN,20,2006,342.7670094
SVN,20,2007,370.6093785
SVN,20,2008,402.2804918
SVN,20,2009,300.4014448
SVN,20,2010,.
SVN,20,2011,.
SVN,21t22,1995,482.6979743
SVN,21t22,1996,474.1766661
SVN,21t22,1997,472.146214
SVN,21t22,1998,475.624807
SVN,21t22,1999,495.7926783
SVN,21t22,2000,508.1365383
SVN,21t22,2001,545.2267766
SVN,21t22,2002,571.2276692
SVN,21t22,2003,625.0685406
SVN,21t22,2004,647.9886732
SVN,21t22,2005,654.6336326
SVN,21t22,2006,673.476985
SVN,21t22,2007,679.7851709
SVN,21t22,2008,761.420627
SVN,21t22,2009,585.5989251
SVN,21t22,2010,.
SVN,21t22,2011,.
SVN,23,1995,71.65374411
SVN,23,1996,65.90679664
SVN,23,1997,61.52974572
SVN,23,1998,56.64267935
SVN,23,1999,52.74999037
SVN,23,2000,49.18660702
SVN,23,2001,46.39746455
SVN,23,2002,43.93550881
SVN,23,2003,40.94948626
SVN,23,2004,37.84948053
SVN,23,2005,35.175481
SVN,23,2006,33.55659233
SVN,23,2007,31.11323765
SVN,23,2008,31.59976796
SVN,23,2009,22.02742146
SVN,23,2010,.
SVN,23,2011,.
SVN,24,1995,607.3611062
SVN,24,1996,630.3055446
SVN,24,1997,663.0160573
SVN,24,1998,665.1029539
SVN,24,1999,676.8470358
SVN,24,2000,699.5131487
SVN,24,2001,731.3837051
SVN,24,2002,774.473053
SVN,24,2003,872.1039333
SVN,24,2004,1006.946951
SVN,24,2005,1071.292648
SVN,24,2006,1095.632829
SVN,24,2007,1173.331823
SVN,24,2008,1361.19411
SVN,24,2009,1079.756303
SVN,24,2010,.
SVN,24,2011,.
SVN,25,1995,256.2513864
SVN,25,1996,271.9415551
SVN,25,1997,283.324637
SVN,25,1998,313.5796934
SVN,25,1999,352.3857825
SVN,25,2000,386.2857363
SVN,25,2001,422.6889959
SVN,25,2002,443.7298125
SVN,25,2003,456.9724943
SVN,25,2004,487.4794888
SVN,25,2005,519.2033797
SVN,25,2006,534.8081264
SVN,25,2007,557.2302886
SVN,25,2008,625.1562061
SVN,25,2009,481.5055557
SVN,25,2010,.
SVN,25,2011,.
SVN,26,1995,276.9535978
SVN,26,1996,279.9325132
SVN,26,1997,295.0667275
SVN,26,1998,309.8527967
SVN,26,1999,321.3314856
SVN,26,2000,333.8820128
SVN,26,2001,344.1652
SVN,26,2002,356.5978511
SVN,26,2003,359.09178
SVN,26,2004,369.0174263
SVN,26,2005,378.5514305
SVN,26,2006,389.0432082
SVN,26,2007,413.9619877
SVN,26,2008,481.6497923
SVN,26,2009,383.0169128
SVN,26,2010,.
SVN,26,2011,.
SVN,27t28,1995,972.4280057
SVN,27t28,1996,964.9359405
SVN,27t28,1997,965.4283231
SVN,27t28,1998,983.4690751
SVN,27t28,1999,1009.474809
SVN,27t28,2000,1049.850394
SVN,27t28,2001,1114.956872
SVN,27t28,2002,1192.317458
SVN,27t28,2003,1302.361582
SVN,27t28,2004,1369.414197
SVN,27t28,2005,1439.158112
SVN,27t28,2006,1542.956069
SVN,27t28,2007,1619.90862
SVN,27t28,2008,1833.261533
SVN,27t28,2009,1423.114507
SVN,27t28,2010,.
SVN,27t28,2011,.
SVN,29,1995,258.4292851
SVN,29,1996,274.6535161
SVN,29,1997,299.3231994
SVN,29,1998,333.9552443
SVN,29,1999,364.9970214
SVN,29,2000,407.0432642
SVN,29,2001,471.0323225
SVN,29,2002,491.7112437
SVN,29,2003,534.6960535
SVN,29,2004,588.9011837
SVN,29,2005,627.8463578
SVN,29,2006,669.6838791
SVN,29,2007,732.6532888
SVN,29,2008,843.6115901
SVN,29,2009,664.8973219
SVN,29,2010,.
SVN,29,2011,.
SVN,30t33,1995,358.9150752
SVN,30t33,1996,369.6709489
SVN,30t33,1997,387.1769812
SVN,30t33,1998,420.1870663
SVN,30t33,1999,449.6894535
SVN,30t33,2000,492.3670949
SVN,30t33,2001,544.7689278
SVN,30t33,2002,581.5409972
SVN,30t33,2003,621.7195896
SVN,30t33,2004,655.1857316
SVN,30t33,2005,698.2493462
SVN,30t33,2006,726.2156621
SVN,30t33,2007,772.9674172
SVN,30t33,2008,871.5188871
SVN,30t33,2009,674.2832781
SVN,30t33,2010,.
SVN,30t33,2011,.
SVN,34t35,1995,169.7482792
SVN,34t35,1996,173.6097659
SVN,34t35,1997,206.8753018
SVN,34t35,1998,216.8495604
SVN,34t35,1999,229.4427384
SVN,34t35,2000,244.2280712
SVN,34t35,2001,260.6263199
SVN,34t35,2002,269.0634954
SVN,34t35,2003,290.7457607
SVN,34t35,2004,323.9259579
SVN,34t35,2005,444.5391685
SVN,34t35,2006,577.2685565
SVN,34t35,2007,622.8661766
SVN,34t35,2008,696.0467022
SVN,34t35,2009,534.1866772
SVN,34t35,2010,.
SVN,34t35,2011,.
SVN,36t37,1995,313.5910179
SVN,36t37,1996,300.5129971
SVN,36t37,1997,294.133597
SVN,36t37,1998,292.3753816
SVN,36t37,1999,293.4875041
SVN,36t37,2000,304.1013073
SVN,36t37,2001,316.7620674
SVN,36t37,2002,324.515335
SVN,36t37,2003,336.2017064
SVN,36t37,2004,349.4670306
SVN,36t37,2005,363.2523676
SVN,36t37,2006,370.5405987
SVN,36t37,2007,387.4083044
SVN,36t37,2008,428.2558543
SVN,36t37,2009,325.391547
SVN,36t37,2010,.
SVN,36t37,2011,.
SVN,E,1995,5054.816543
SVN,E,1996,5010.119737
SVN,E,1997,4976.313431
SVN,E,1998,4953.760195
SVN,E,1999,5014.346997
SVN,E,2000,5049.986351
SVN,E,2001,5044.31338
SVN,E,2002,5037.149941
SVN,E,2003,5032.434243
SVN,E,2004,5025.677284
SVN,E,2005,5026.580442
SVN,E,2006,5067.744665
SVN,E,2007,5215.420366
SVN,E,2008,5541.371489
SVN,E,2009,4051.479372
SVN,E,2010,.
SVN,E,2011,.
SVN,F,1995,519.4933985
SVN,F,1996,540.660685
SVN,F,1997,574.5201785
SVN,F,1998,630.8005026
SVN,F,1999,699.0275252
SVN,F,2000,772.443847
SVN,F,2001,835.1153928
SVN,F,2002,889.4953427
SVN,F,2003,935.6113269
SVN,F,2004,983.3122634
SVN,F,2005,1050.704755
SVN,F,2006,1158.503043
SVN,F,2007,1277.352742
SVN,F,2008,1504.341877
SVN,F,2009,1208.499282
SVN,F,2010,.
SVN,F,2011,.
SVN,50,1995,244.2124594
SVN,50,1996,288.1580544
SVN,50,1997,346.0386502
SVN,50,1998,398.0799096
SVN,50,1999,457.1178089
SVN,50,2000,521.0311591
SVN,50,2001,562.6302464
SVN,50,2002,613.9367556
SVN,50,2003,643.715267
SVN,50,2004,669.8560651
SVN,50,2005,689.8979242
SVN,50,2006,699.0277315
SVN,50,2007,719.7345858
SVN,50,2008,817.5406868
SVN,50,2009,636.7236262
SVN,50,2010,.
SVN,50,2011,.
SVN,51,1995,607.9875416
SVN,51,1996,651.1228133
SVN,51,1997,713.5138814
SVN,51,1998,784.8276784
SVN,51,1999,852.6867354
SVN,51,2000,928.5664359
SVN,51,2001,1015.064489
SVN,51,2002,1067.445902
SVN,51,2003,1125.63381
SVN,51,2004,1196.650076
SVN,51,2005,1264.259826
SVN,51,2006,1306.232077
SVN,51,2007,1367.554848
SVN,51,2008,1585.64802
SVN,51,2009,1257.216985
SVN,51,2010,.
SVN,51,2011,.
SVN,52,1995,496.929076
SVN,52,1996,543.844149
SVN,52,1997,597.2605091
SVN,52,1998,664.4754283
SVN,52,1999,736.9624359
SVN,52,2000,827.9365336
SVN,52,2001,898.6511127
SVN,52,2002,1010.467081
SVN,52,2003,1099.55911
SVN,52,2004,1164.715805
SVN,52,2005,1278.813731
SVN,52,2006,1376.670186
SVN,52,2007,1474.603562
SVN,52,2008,1648.989633
SVN,52,2009,1266.326988
SVN,52,2010,.
SVN,52,2011,.
SVN,H,1995,526.4196651
SVN,H,1996,545.0609118
SVN,H,1997,562.9435871
SVN,H,1998,586.5407626
SVN,H,1999,627.7622723
SVN,H,2000,662.0113454
SVN,H,2001,696.7434642
SVN,H,2002,737.6097541
SVN,H,2003,775.92636
SVN,H,2004,826.0296139
SVN,H,2005,876.3976781
SVN,H,2006,942.7483428
SVN,H,2007,1037.662978
SVN,H,2008,1189.856505
SVN,H,2009,934.4154251
SVN,H,2010,.
SVN,H,2011,.
SVN,60,1995,569.627376
SVN,60,1996,678.1356
SVN,60,1997,823.9421967
SVN,60,1998,969.5885578
SVN,60,1999,1115.328373
SVN,60,2000,1263.342378
SVN,60,2001,1358.482711
SVN,60,2002,1471.305716
SVN,60,2003,1646.635117
SVN,60,2004,1792.79521
SVN,60,2005,1894.504673
SVN,60,2006,2100.367975
SVN,60,2007,2244.740219
SVN,60,2008,2446.183624
SVN,60,2009,1974.287346
SVN,60,2010,.
SVN,60,2011,.
SVN,61,1995,50.35709896
SVN,61,1996,72.57320331
SVN,61,1997,61.34174174
SVN,61,1998,57.78087849
SVN,61,1999,54.48900182
SVN,61,2000,52.32324733
SVN,61,2001,73.36165061
SVN,61,2002,87.27945145
SVN,61,2003,89.33154275
SVN,61,2004,159.6075787
SVN,61,2005,165.0779744
SVN,61,2006,128.2042048
SVN,61,2007,234.615912
SVN,61,2008,370.1054076
SVN,61,2009,202.7917941
SVN,61,2010,.
SVN,61,2011,.
SVN,62,1995,24.88340034
SVN,62,1996,31.3683097
SVN,62,1997,46.29549116
SVN,62,1998,52.97926065
SVN,62,1999,71.1372882
SVN,62,2000,67.57140754
SVN,62,2001,88.29329365
SVN,62,2002,98.86851009
SVN,62,2003,109.4363164
SVN,62,2004,115.0727604
SVN,62,2005,110.4693882
SVN,62,2006,119.2648191
SVN,62,2007,150.3577401
SVN,62,2008,195.1147315
SVN,62,2009,126.8930852
SVN,62,2010,.
SVN,62,2011,.
SVN,63,1995,349.5381725
SVN,63,1996,440.9946832
SVN,63,1997,534.7956084
SVN,63,1998,623.627113
SVN,63,1999,697.9240693
SVN,63,2000,824.4981512
SVN,63,2001,894.6840861
SVN,63,2002,924.1654378
SVN,63,2003,1003.579558
SVN,63,2004,1032.944415
SVN,63,2005,1138.53789
SVN,63,2006,1271.887783
SVN,63,2007,1407.108858
SVN,63,2008,1659.872126
SVN,63,2009,1393.446436
SVN,63,2010,.
SVN,63,2011,.
SVN,64,1995,553.0807064
SVN,64,1996,635.8799923
SVN,64,1997,726.6307235
SVN,64,1998,845.6518692
SVN,64,1999,1014.227631
SVN,64,2000,1173.723489
SVN,64,2001,1260.206949
SVN,64,2002,1348.109794
SVN,64,2003,1393.483157
SVN,64,2004,1458.861689
SVN,64,2005,1487.061273
SVN,64,2006,1541.390846
SVN,64,2007,1695.741156
SVN,64,2008,2003.606527
SVN,64,2009,1613.925916
SVN,64,2010,.
SVN,64,2011,.
SVN,J,1995,283.9395567
SVN,J,1996,332.3098339
SVN,J,1997,389.1690467
SVN,J,1998,429.0059455
SVN,J,1999,494.67401
SVN,J,2000,597.9416715
SVN,J,2001,688.2901046
SVN,J,2002,816.8745086
SVN,J,2003,864.9276695
SVN,J,2004,928.5133939
SVN,J,2005,968.8681557
SVN,J,2006,1011.643424
SVN,J,2007,1116.750472
SVN,J,2008,1290.984001
SVN,J,2009,1020.973493
SVN,J,2010,.
SVN,J,2011,.
SVN,70,1995,1796.691833
SVN,70,1996,2151.29265
SVN,70,1997,2562.291163
SVN,70,1998,2989.909237
SVN,70,1999,3444.488749
SVN,70,2000,3831.852735
SVN,70,2001,4192.264337
SVN,70,2002,4565.5509
SVN,70,2003,4930.092201
SVN,70,2004,5348.553691
SVN,70,2005,5847.707429
SVN,70,2006,6423.030464
SVN,70,2007,7068.244195
SVN,70,2008,7906.042107
SVN,70,2009,6072.714586
SVN,70,2010,.
SVN,70,2011,.
SVN,71t74,1995,534.6111013
SVN,71t74,1996,600.2504278
SVN,71t74,1997,677.8164293
SVN,71t74,1998,755.2361997
SVN,71t74,1999,821.9737665
SVN,71t74,2000,902.0358003
SVN,71t74,2001,993.768075
SVN,71t74,2002,1082.349371
SVN,71t74,2003,1171.430175
SVN,71t74,2004,1288.62076
SVN,71t74,2005,1434.606982
SVN,71t74,2006,1525.2173
SVN,71t74,2007,1598.812392
SVN,71t74,2008,1855.891299
SVN,71t74,2009,1472.909716
SVN,71t74,2010,.
SVN,71t74,2011,.
SVN,L,1995,2119.458461
SVN,L,1996,2272.327128
SVN,L,1997,2408.830176
SVN,L,1998,2549.536366
SVN,L,1999,2747.695318
SVN,L,2000,2914.670285
SVN,L,2001,3096.097684
SVN,L,2002,3237.288962
SVN,L,2003,3417.981344
SVN,L,2004,3631.544937
SVN,L,2005,3827.790902
SVN,L,2006,4090.811579
SVN,L,2007,4478.733892
SVN,L,2008,5016.24426
SVN,L,2009,3857.690824
SVN,L,2010,.
SVN,L,2011,.
SVN,M,1995,482.2915444
SVN,M,1996,507.6081288
SVN,M,1997,527.2787439
SVN,M,1998,557.3372223
SVN,M,1999,588.6474376
SVN,M,2000,626.3713361
SVN,M,2001,650.6697687
SVN,M,2002,678.2603214
SVN,M,2003,709.0407163
SVN,M,2004,750.5701657
SVN,M,2005,784.1810684
SVN,M,2006,828.3031467
SVN,M,2007,896.2204381
SVN,M,2008,1028.011737
SVN,M,2009,807.5505141
SVN,M,2010,.
SVN,M,2011,.
SVN,N,1995,444.1514737
SVN,N,1996,483.9469624
SVN,N,1997,523.01209
SVN,N,1998,559.9286261
SVN,N,1999,604.2900131
SVN,N,2000,615.418916
SVN,N,2001,662.6472275
SVN,N,2002,699.930215
SVN,N,2003,745.8809489
SVN,N,2004,771.2688538
SVN,N,2005,800.5584342
SVN,N,2006,842.9991733
SVN,N,2007,879.360521
SVN,N,2008,1038.681148
SVN,N,2009,836.4500117
SVN,N,2010,.
SVN,N,2011,.
SVN,O,1995,559.1512147
SVN,O,1996,576.8651543
SVN,O,1997,586.8764442
SVN,O,1998,622.8701735
SVN,O,1999,672.756977
SVN,O,2000,696.0445918
SVN,O,2001,744.7836118
SVN,O,2002,784.7597153
SVN,O,2003,832.4777444
SVN,O,2004,887.3136914
SVN,O,2005,930.7015087
SVN,O,2006,981.9374813
SVN,O,2007,1080.265665
SVN,O,2008,1229.546886
SVN,O,2009,959.3192474
SVN,O,2010,.
SVN,O,2011,.
SVN,P,1995,NA
SVN,P,1996,NA
SVN,P,1997,NA
SVN,P,1998,NA
SVN,P,1999,NA
SVN,P,2000,NA
SVN,P,2001,NA
SVN,P,2002,NA
SVN,P,2003,NA
SVN,P,2004,NA
SVN,P,2005,NA
SVN,P,2006,NA
SVN,P,2007,NA
SVN,P,2008,NA
SVN,P,2009,NA
SVN,P,2010,.
SVN,P,2011,.
SWE,AtB,1995,109837.5898
SWE,AtB,1996,110014.3112
SWE,AtB,1997,111666.4223
SWE,AtB,1998,113276.7307
SWE,AtB,1999,115398.7139
SWE,AtB,2000,117054.8735
SWE,AtB,2001,118467.2267
SWE,AtB,2002,120184.8544
SWE,AtB,2003,122784.5808
SWE,AtB,2004,125476.4992
SWE,AtB,2005,128226.0522
SWE,AtB,2006,131258.0292
SWE,AtB,2007,134586.9664
SWE,AtB,2008,NA
SWE,AtB,2009,NA
SWE,AtB,2010,.
SWE,AtB,2011,.
SWE,C,1995,17524.66069
SWE,C,1996,18260.96127
SWE,C,1997,19480.40735
SWE,C,1998,19886.764
SWE,C,1999,20127.20227
SWE,C,2000,20728.52429
SWE,C,2001,20919.66104
SWE,C,2002,20934.30599
SWE,C,2003,20549.9754
SWE,C,2004,20570.82817
SWE,C,2005,23025.71222
SWE,C,2006,26564.77871
SWE,C,2007,31006.85825
SWE,C,2008,NA
SWE,C,2009,NA
SWE,C,2010,.
SWE,C,2011,.
SWE,15t16,1995,40868.71595
SWE,15t16,1996,42303.74863
SWE,15t16,1997,43890.19663
SWE,15t16,1998,46963.01872
SWE,15t16,1999,50439.5325
SWE,15t16,2000,52743.97386
SWE,15t16,2001,56025.581
SWE,15t16,2002,58038.2465
SWE,15t16,2003,60027.74721
SWE,15t16,2004,63927.53974
SWE,15t16,2005,65524.52876
SWE,15t16,2006,66616.79975
SWE,15t16,2007,68537.93187
SWE,15t16,2008,NA
SWE,15t16,2009,NA
SWE,15t16,2010,.
SWE,15t16,2011,.
SWE,17t18,1995,7812.550594
SWE,17t18,1996,7863.776545
SWE,17t18,1997,7710.960328
SWE,17t18,1998,7780.679937
SWE,17t18,1999,8063.320239
SWE,17t18,2000,8224.822575
SWE,17t18,2001,8158.992096
SWE,17t18,2002,8055.570007
SWE,17t18,2003,7800.510843
SWE,17t18,2004,7366.721025
SWE,17t18,2005,6964.785153
SWE,17t18,2006,6700.076795
SWE,17t18,2007,6893.747071
SWE,17t18,2008,NA
SWE,17t18,2009,NA
SWE,17t18,2010,.
SWE,17t18,2011,.
SWE,19,1995,1047.906313
SWE,19,1996,941.3431409
SWE,19,1997,1129.161804
SWE,19,1998,1122.23193
SWE,19,1999,954.1959813
SWE,19,2000,859.4957386
SWE,19,2001,886.067566
SWE,19,2002,844.6294249
SWE,19,2003,811.2664819
SWE,19,2004,915.599745
SWE,19,2005,1007.663909
SWE,19,2006,1091.25594
SWE,19,2007,771.5821281
SWE,19,2008,NA
SWE,19,2009,NA
SWE,19,2010,.
SWE,19,2011,.
SWE,20,1995,27695.9641
SWE,20,1996,28676.88383
SWE,20,1997,30335.30934
SWE,20,1998,31448.94168
SWE,20,1999,32642.70039
SWE,20,2000,33858.44076
SWE,20,2001,34404.45262
SWE,20,2002,34290.63
SWE,20,2003,34849.43028
SWE,20,2004,35386.71875
SWE,20,2005,35934.79312
SWE,20,2006,36618.71511
SWE,20,2007,37600.83662
SWE,20,2008,NA
SWE,20,2009,NA
SWE,20,2010,.
SWE,20,2011,.
SWE,21t22,1995,102830.519
SWE,21t22,1996,112399.7609
SWE,21t22,1997,117453.0583
SWE,21t22,1998,120826.3468
SWE,21t22,1999,123596.0702
SWE,21t22,2000,123794.6158
SWE,21t22,2001,126640.2177
SWE,21t22,2002,125811.7693
SWE,21t22,2003,125252.7083
SWE,21t22,2004,126734.0104
SWE,21t22,2005,132044.6139
SWE,21t22,2006,132864.5945
SWE,21t22,2007,135278.8012
SWE,21t22,2008,NA
SWE,21t22,2009,NA
SWE,21t22,2010,.
SWE,21t22,2011,.
SWE,23,1995,5883.320944
SWE,23,1996,7330.163623
SWE,23,1997,7482.788088
SWE,23,1998,8155.412613
SWE,23,1999,8254.83025
SWE,23,2000,8067.790114
SWE,23,2001,8607.094118
SWE,23,2002,9534.320687
SWE,23,2003,10483.40889
SWE,23,2004,11508.92494
SWE,23,2005,14704.9313
SWE,23,2006,14962.14242
SWE,23,2007,15560.59758
SWE,23,2008,NA
SWE,23,2009,NA
SWE,23,2010,.
SWE,23,2011,.
SWE,24,1995,37751.20983
SWE,24,1996,43581.19647
SWE,24,1997,47981.49474
SWE,24,1998,52574.03115
SWE,24,1999,59964.44648
SWE,24,2000,62741.645
SWE,24,2001,64972.4933
SWE,24,2002,66056.87547
SWE,24,2003,67762.0238
SWE,24,2004,67936.30769
SWE,24,2005,68966.82276
SWE,24,2006,70523.48497
SWE,24,2007,72742.78229
SWE,24,2008,NA
SWE,24,2009,NA
SWE,24,2010,.
SWE,24,2011,.
SWE,25,1995,13856.51151
SWE,25,1996,14589.48514
SWE,25,1997,15592.00678
SWE,25,1998,16347.08739
SWE,25,1999,16981.97497
SWE,25,2000,17716.46962
SWE,25,2001,17810.13517
SWE,25,2002,17617.18339
SWE,25,2003,17692.17859
SWE,25,2004,18181.17569
SWE,25,2005,18183.96348
SWE,25,2006,18246.92659
SWE,25,2007,18490.9601
SWE,25,2008,NA
SWE,25,2009,NA
SWE,25,2010,.
SWE,25,2011,.
SWE,26,1995,16089.00436
SWE,26,1996,15964.76955
SWE,26,1997,15820.55998
SWE,26,1998,15935.52051
SWE,26,1999,16233.41791
SWE,26,2000,16384.17811
SWE,26,2001,16406.13681
SWE,26,2002,16544.20195
SWE,26,2003,16625.94977
SWE,26,2004,16586.48193
SWE,26,2005,16792.31505
SWE,26,2006,16875.80947
SWE,26,2007,17083.09028
SWE,26,2008,NA
SWE,26,2009,NA
SWE,26,2010,.
SWE,26,2011,.
SWE,27t28,1995,57512.13547
SWE,27t28,1996,62461.3247
SWE,27t28,1997,68658.60213
SWE,27t28,1998,75280.59656
SWE,27t28,1999,79735.73547
SWE,27t28,2000,85183.26383
SWE,27t28,2001,89369.80499
SWE,27t28,2002,90291.61584
SWE,27t28,2003,92987.30938
SWE,27t28,2004,94413.25557
SWE,27t28,2005,96841.79712
SWE,27t28,2006,99947.36693
SWE,27t28,2007,104046.6249
SWE,27t28,2008,NA
SWE,27t28,2009,NA
SWE,27t28,2010,.
SWE,27t28,2011,.
SWE,29,1995,51032.85942
SWE,29,1996,53173.6783
SWE,29,1997,55212.86148
SWE,29,1998,57004.07513
SWE,29,1999,58145.42053
SWE,29,2000,59722.62947
SWE,29,2001,61394.57611
SWE,29,2002,62057.67579
SWE,29,2003,63967.88882
SWE,29,2004,65347.24611
SWE,29,2005,66542.74302
SWE,29,2006,68626.1405
SWE,29,2007,71382.11881
SWE,29,2008,NA
SWE,29,2009,NA
SWE,29,2010,.
SWE,29,2011,.
SWE,30t33,1995,39131.13707
SWE,30t33,1996,41722.81228
SWE,30t33,1997,44684.95661
SWE,30t33,1998,48450.87434
SWE,30t33,1999,50645.75738
SWE,30t33,2000,57562.81598
SWE,30t33,2001,62232.60302
SWE,30t33,2002,60395.44081
SWE,30t33,2003,61637.7521
SWE,30t33,2004,60506.90307
SWE,30t33,2005,59605.27197
SWE,30t33,2006,59514.74966
SWE,30t33,2007,60233.40705
SWE,30t33,2008,NA
SWE,30t33,2009,NA
SWE,30t33,2010,.
SWE,30t33,2011,.
SWE,34t35,1995,67778.36474
SWE,34t35,1996,76990.59574
SWE,34t35,1997,84602.83266
SWE,34t35,1998,90862.94809
SWE,34t35,1999,96332.23005
SWE,34t35,2000,99839.57509
SWE,34t35,2001,107624.1165
SWE,34t35,2002,116314.3475
SWE,34t35,2003,120937.8815
SWE,34t35,2004,123254.8795
SWE,34t35,2005,130021.4533
SWE,34t35,2006,137071.5597
SWE,34t35,2007,145806.6528
SWE,34t35,2008,NA
SWE,34t35,2009,NA
SWE,34t35,2010,.
SWE,34t35,2011,.
SWE,36t37,1995,9877.94419
SWE,36t37,1996,10214.00006
SWE,36t37,1997,10744.30246
SWE,36t37,1998,11108.74242
SWE,36t37,1999,11837.51548
SWE,36t37,2000,12656.93414
SWE,36t37,2001,13270.42592
SWE,36t37,2002,13471.82805
SWE,36t37,2003,13957.64266
SWE,36t37,2004,14349.29265
SWE,36t37,2005,14670.85753
SWE,36t37,2006,14765.29926
SWE,36t37,2007,15000.19289
SWE,36t37,2008,NA
SWE,36t37,2009,NA
SWE,36t37,2010,.
SWE,36t37,2011,.
SWE,E,1995,374316.259
SWE,E,1996,377029.4798
SWE,E,1997,380991.6733
SWE,E,1998,385217.0348
SWE,E,1999,387832.9203
SWE,E,2000,390914.3932
SWE,E,2001,392423.402
SWE,E,2002,393723.9496
SWE,E,2003,397010.4118
SWE,E,2004,401025.1003
SWE,E,2005,410508.6662
SWE,E,2006,425540.0884
SWE,E,2007,443129.6957
SWE,E,2008,NA
SWE,E,2009,NA
SWE,E,2010,.
SWE,E,2011,.
SWE,F,1995,53113.48116
SWE,F,1996,53401.35055
SWE,F,1997,54888.34147
SWE,F,1998,57306.53747
SWE,F,1999,62068.30021
SWE,F,2000,66918.02987
SWE,F,2001,69480.37653
SWE,F,2002,71302.14934
SWE,F,2003,74445.11895
SWE,F,2004,77244.20455
SWE,F,2005,80525.14397
SWE,F,2006,85600.19814
SWE,F,2007,90354.06214
SWE,F,2008,NA
SWE,F,2009,NA
SWE,F,2010,.
SWE,F,2011,.
SWE,50,1995,23918.02081
SWE,50,1996,24972.74359
SWE,50,1997,26258.28659
SWE,50,1998,28270.16832
SWE,50,1999,30467.62411
SWE,50,2000,32569.65263
SWE,50,2001,34178.62908
SWE,50,2002,34874.60034
SWE,50,2003,36017.7515
SWE,50,2004,38310.71961
SWE,50,2005,40620.14692
SWE,50,2006,43603.17224
SWE,50,2007,47037.84273
SWE,50,2008,NA
SWE,50,2009,NA
SWE,50,2010,.
SWE,50,2011,.
SWE,51,1995,88963.96306
SWE,51,1996,92615.17145
SWE,51,1997,97100.33508
SWE,51,1998,104309.1838
SWE,51,1999,112194.1452
SWE,51,2000,119712.0853
SWE,51,2001,125384.3375
SWE,51,2002,127605.1898
SWE,51,2003,131526.0231
SWE,51,2004,139771.7098
SWE,51,2005,148059.0045
SWE,51,2006,158863.688
SWE,51,2007,171341.7883
SWE,51,2008,NA
SWE,51,2009,NA
SWE,51,2010,.
SWE,51,2011,.
SWE,52,1995,55912.54071
SWE,52,1996,58320.63161
SWE,52,1997,61254.36948
SWE,52,1998,65885.78027
SWE,52,1999,70940.18043
SWE,52,2000,75763.01538
SWE,52,2001,79428.49196
SWE,52,2002,80941.93754
SWE,52,2003,83509.81763
SWE,52,2004,88774.24806
SWE,52,2005,94065.90203
SWE,52,2006,100928.5284
SWE,52,2007,108836.9415
SWE,52,2008,NA
SWE,52,2009,NA
SWE,52,2010,.
SWE,52,2011,.
SWE,H,1995,32719.61175
SWE,H,1996,33192.9359
SWE,H,1997,33470.26838
SWE,H,1998,34070.42945
SWE,H,1999,35321.94617
SWE,H,2000,37112.75852
SWE,H,2001,38867.51128
SWE,H,2002,39550.23462
SWE,H,2003,40668.93683
SWE,H,2004,42286.56916
SWE,H,2005,43939.37031
SWE,H,2006,46062.52996
SWE,H,2007,48240.77908
SWE,H,2008,NA
SWE,H,2009,NA
SWE,H,2010,.
SWE,H,2011,.
SWE,60,1995,170173.456
SWE,60,1996,174735.0377
SWE,60,1997,180699.8142
SWE,60,1998,194214.5615
SWE,60,1999,211497.6143
SWE,60,2000,223420.4155
SWE,60,2001,227375.4871
SWE,60,2002,237331.926
SWE,60,2003,243309.5479
SWE,60,2004,248413.6697
SWE,60,2005,254240.6851
SWE,60,2006,264106.5245
SWE,60,2007,278297.7818
SWE,60,2008,NA
SWE,60,2009,NA
SWE,60,2010,.
SWE,60,2011,.
SWE,61,1995,25346.51533
SWE,61,1996,26700.624
SWE,61,1997,26173.1972
SWE,61,1998,26359.60185
SWE,61,1999,26882.61504
SWE,61,2000,30019.01669
SWE,61,2001,30040.26501
SWE,61,2002,28528.11677
SWE,61,2003,31519.4411
SWE,61,2004,37434.68325
SWE,61,2005,40092.03897
SWE,61,2006,40028.08882
SWE,61,2007,36786.27613
SWE,61,2008,NA
SWE,61,2009,NA
SWE,61,2010,.
SWE,61,2011,.
SWE,62,1995,34213.62562
SWE,62,1996,35591.81195
SWE,62,1997,38121.17063
SWE,62,1998,40100.96708
SWE,62,1999,36956.46526
SWE,62,2000,34134.27394
SWE,62,2001,32568.44493
SWE,62,2002,37563.86741
SWE,62,2003,38742.80966
SWE,62,2004,38204.13231
SWE,62,2005,25787.02574
SWE,62,2006,26188.99729
SWE,62,2007,25048.64706
SWE,62,2008,NA
SWE,62,2009,NA
SWE,62,2010,.
SWE,62,2011,.
SWE,63,1995,115101.8394
SWE,63,1996,120811.9156
